age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary,out,class,cluster
49,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.07874167,0.0,14
39,Self-emp-not-inc,Bachelors,Separated,Craft-repair,Own-child,White,Male,35,United-States,<=50K,0.97324944,1.0,32
67,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,60,United-States,>50K,0.36740452,0.0,1
19,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,16,United-States,<=50K,0.99984,1.0,30
30,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.38873053,0.0,14
25,Private,Some-college,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,40,Cambodia,<=50K,0.9904826999999999,1.0,16
24,Private,HS-grad,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,30,?,<=50K,0.9991124,1.0,24
46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.6971036999999999,1.0,5
37,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,<=50K,0.24043679,1.0,41
41,Federal-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.8703638000000001,1.0,5
40,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,United-States,<=50K,0.71079564,1.0,43
44,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.9923436999999999,1.0,6
32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.80400234,1.0,5
58,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,20,United-States,>50K,0.9401222,0.0,2
48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,<=50K,0.61022705,1.0,5
34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.2737603,1.0,17
29,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K,0.9993284,1.0,34
46,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0.21850118,0.0,46
36,Local-gov,HS-grad,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,40,United-States,<=50K,0.971511,1.0,40
59,Local-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,38,United-States,<=50K,0.88807017,1.0,4
29,Private,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Mexico,<=50K,0.9590271999999999,1.0,47
50,?,Masters,Never-married,?,Not-in-family,White,Male,40,United-States,<=50K,0.89127564,1.0,38
25,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.8831631,1.0,5
27,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,35,Philippines,<=50K,0.99745804,1.0,26
48,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,United-States,<=50K,0.6903136,1.0,5
51,Federal-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,70,United-States,>50K,0.22649021,0.0,7
36,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,45,United-States,>50K,0.9658626,0.0,22
42,Local-gov,11th,Divorced,Sales,Unmarried,White,Male,50,Puerto-Rico,>50K,0.46583682,0.0,18
49,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.5275905,0.0,8
33,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,20,United-States,<=50K,0.99607396,1.0,30
40,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,60,United-States,>50K,0.49466488,0.0,18
26,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.93609285,1.0,37
69,?,HS-grad,Divorced,?,Not-in-family,White,Female,40,United-States,>50K,0.96510035,0.0,23
59,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,30,Italy,<=50K,0.6636655,1.0,5
30,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.9963749,1.0,16
31,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,<=50K,0.48019812,1.0,25
30,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.24830759,0.0,14
27,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.9341318000000001,1.0,37
20,?,Some-college,Never-married,?,Own-child,White,Female,16,United-States,<=50K,0.99987304,1.0,21
56,Private,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.98052144,1.0,6
24,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.89250386,1.0,5
47,Private,Bachelors,Divorced,Sales,Unmarried,White,Female,50,United-States,<=50K,0.78249216,1.0,6
51,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,35,United-States,<=50K,0.8690141,1.0,32
34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,0.75775516,1.0,10
47,Private,HS-grad,Divorced,Other-service,Unmarried,Black,Male,9,United-States,<=50K,0.9994099,1.0,42
47,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,44,United-States,>50K,0.5908542,0.0,39
20,Private,Some-college,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,40,Vietnam,<=50K,0.99957675,1.0,16
34,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,54,?,>50K,0.5183566,0.0,28
31,Private,11th,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.9936725000000001,1.0,9
42,Private,Assoc-voc,Divorced,Other-service,Unmarried,White,Female,32,United-States,<=50K,0.9919985999999998,1.0,6
52,Private,5th-6th,Married-spouse-absent,Craft-repair,Other-relative,White,Male,40,Mexico,<=50K,0.9976687,1.0,47
56,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.9782371,1.0,3
53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.61760485,0.0,28
26,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0.7219845,0.0,39
81,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K,0.98853964,1.0,9
28,?,10th,Never-married,?,Unmarried,Black,Female,40,United-States,<=50K,0.99993265,1.0,21
57,Federal-gov,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,48,United-States,>50K,0.6208005999999999,0.0,18
34,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.99039525,1.0,0
31,?,10th,Married-civ-spouse,?,Husband,White,Male,40,United-States,<=50K,0.97584593,1.0,1
24,Private,Assoc-voc,Never-married,Tech-support,Unmarried,Black,Female,40,United-States,<=50K,0.9977385,1.0,34
20,Private,HS-grad,Never-married,Other-service,Unmarried,White,Male,40,United-States,<=50K,0.9982216,1.0,15
68,Federal-gov,Some-college,Divorced,Adm-clerical,Other-relative,Black,Female,40,United-States,<=50K,0.9799525,1.0,42
60,Private,HS-grad,Separated,Sales,Not-in-family,White,Female,32,United-States,<=50K,0.9767478,1.0,3
37,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.78514767,1.0,49
25,Private,7th-8th,Never-married,Handlers-cleaners,Unmarried,White,Male,40,United-States,<=50K,0.9997403,1.0,15
36,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.5739388000000001,1.0,5
45,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.5889453,1.0,10
34,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0.44655535,0.0,39
31,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Female,70,United-States,<=50K,0.6335334,1.0,37
47,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K,0.70283586,1.0,43
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,42,United-States,>50K,0.7573614000000001,0.0,12
75,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,24,United-States,<=50K,0.2730347,1.0,17
43,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,0.36877775,1.0,35
18,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0.9997681999999999,1.0,24
25,Private,Bachelors,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,40,Philippines,<=50K,0.9869624,1.0,37
20,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.9987833,1.0,16
32,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,50,United-States,<=50K,0.9888075999999999,1.0,26
57,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,United-States,<=50K,0.32071444,1.0,17
43,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,>50K,0.48809388,0.0,39
18,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Other-relative,White,Male,40,United-States,<=50K,0.99294525,1.0,40
41,Local-gov,Bachelors,Separated,Prof-specialty,Unmarried,Black,Female,40,United-States,<=50K,0.98764336,1.0,7
48,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Male,40,Dominican-Republic,<=50K,0.9997745000000001,1.0,40
35,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,90,United-States,>50K,0.4140155,0.0,2
41,State-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.5240434,1.0,41
23,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Female,20,United-States,<=50K,0.99983466,1.0,34
32,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,45,United-States,>50K,0.48443645,0.0,8
33,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,El-Salvador,<=50K,0.99945956,1.0,24
58,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.6710366,1.0,5
22,Private,Some-college,Never-married,Sales,Other-relative,White,Male,65,United-States,<=50K,0.9948348,1.0,30
33,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,50,United-States,<=50K,0.98737013,1.0,9
42,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,United-States,>50K,0.14867672,0.0,12
25,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.99788696,1.0,16
39,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0.48191664,0.0,2
35,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,0.29807135,0.0,27
50,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,United-States,>50K,0.3733942,0.0,13
49,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.12418074,0.0,48
25,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,0.9858084,1.0,32
47,Federal-gov,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0.98622024,1.0,42
46,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K,0.28860304,0.0,13
42,State-gov,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,Black,Male,40,United-States,<=50K,0.94020534,1.0,31
37,Private,11th,Never-married,Transport-moving,Not-in-family,White,Male,60,United-States,>50K,0.9269656999999999,0.0,18
25,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,40,Mexico,<=50K,0.9762890999999999,1.0,4
29,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.9335279000000001,1.0,10
26,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,45,United-States,<=50K,0.9735826,1.0,20
26,?,Some-college,Never-married,?,Unmarried,White,Female,40,United-States,<=50K,0.99889684,1.0,21
45,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.22652039,0.0,48
34,Private,HS-grad,Separated,Exec-managerial,Unmarried,White,Female,30,United-States,<=50K,0.9967115,1.0,29
33,Federal-gov,Assoc-acdm,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0.98175836,1.0,34
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.19471566,0.0,14
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,0.83893925,1.0,10
51,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,75,United-States,<=50K,0.84188724,1.0,43
21,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,35,United-States,<=50K,0.9972030999999999,1.0,0
23,Private,Assoc-acdm,Never-married,Other-service,Own-child,White,Female,35,United-States,<=50K,0.998541,1.0,44
30,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,0.9852341999999998,1.0,26
46,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,0.097184196,0.0,14
38,Self-emp-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,50,United-States,<=50K,0.9582556000000001,1.0,40
20,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0.99238575,1.0,40
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0.28584155,0.0,45
37,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0.12197137,0.0,12
44,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,42,United-States,<=50K,0.80377614,1.0,7
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.81035066,0.0,28
45,Local-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,0.78071016,1.0,4
47,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.5154054,1.0,49
54,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,United-States,>50K,0.5186883,0.0,28
17,Private,10th,Never-married,Other-service,Own-child,White,Male,30,United-States,<=50K,0.9998758,1.0,19
43,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,36,Portugal,>50K,0.17995912,0.0,13
45,Private,Bachelors,Widowed,Prof-specialty,Not-in-family,White,Female,50,United-States,>50K,0.66571206,0.0,18
37,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.9692778000000001,1.0,0
44,Local-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.5261106,0.0,28
55,Local-gov,Masters,Widowed,Prof-specialty,Unmarried,White,Female,50,United-States,<=50K,0.8764921,1.0,7
41,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,<=50K,0.64117086,1.0,5
23,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.99027747,1.0,16
38,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K,0.9978703000000001,1.0,16
23,Private,Bachelors,Never-married,Handlers-cleaners,Other-relative,White,Female,40,Cuba,<=50K,0.999602,1.0,37
35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.78331596,0.0,28
18,Private,11th,Never-married,Exec-managerial,Own-child,White,Male,20,United-States,<=50K,0.9990551,1.0,19
47,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.80159426,1.0,41
25,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,8,United-States,<=50K,0.9940075999999999,1.0,0
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,0.7245878000000001,1.0,43
23,Private,Some-college,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,24,Vietnam,<=50K,0.99967754,1.0,16
41,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,0.49353394,1.0,25
26,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,0.6976413,1.0,49
30,Local-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0.9806029,1.0,20
42,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.5153810999999999,0.0,39
35,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,0.9856236999999999,1.0,6
28,?,Bachelors,Never-married,?,Not-in-family,White,Male,18,United-States,<=50K,0.99251115,1.0,38
29,Private,Some-college,Separated,Tech-support,Unmarried,White,Female,40,United-States,<=50K,0.99285465,1.0,29
21,Private,Some-college,Married-spouse-absent,Adm-clerical,Own-child,White,Female,15,United-States,<=50K,0.99892324,1.0,16
48,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K,0.8730938,0.0,18
44,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,60,United-States,<=50K,0.83948267,1.0,15
34,Local-gov,9th,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,0.99874216,1.0,19
19,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,25,United-States,<=50K,0.99982625,1.0,26
32,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,40,United-States,>50K,0.96375275,0.0,18
31,State-gov,Assoc-acdm,Separated,Other-service,Unmarried,Black,Female,40,United-States,<=50K,0.99607486,1.0,34
25,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.9533271999999999,1.0,5
47,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,>50K,0.69560754,0.0,2
46,Federal-gov,11th,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.94040835,1.0,3
18,Private,12th,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K,0.9995424999999999,1.0,19
31,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,<=50K,0.6531739000000001,1.0,25
28,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.89711016,1.0,25
38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,>50K,0.66375273,0.0,2
33,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.6847840000000001,0.0,28
17,?,10th,Never-married,?,Own-child,White,Female,15,United-States,<=50K,0.9999756999999999,1.0,21
41,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.39303493,0.0,14
46,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.49006104,0.0,39
