age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,jail_length_days,out,class,cluster
29,Felony,Caucasian,Male,2,-2.0,2,0,0,49
27,Felony,African-American,Male,0,-1.0,60,1,1,0
24,Felony,Caucasian,Male,0,-3.0,1,1,0,49
35,Felony,Caucasian,Female,3,0.0,0,0,0,8
29,Felony,African-American,Male,7,0.0,2,1,1,20
30,Felony,African-American,Male,5,-1.0,2,1,1,20
23,Felony,African-American,Male,1,-1.0,2,0,1,0
32,Felony,Caucasian,Male,2,-27.0,0,0,1,45
22,Felony,Caucasian,Male,2,-1.0,3,1,0,49
21,Misdemeanor,African-American,Male,0,-1.0,1,0,0,22
43,Misdemeanor,Caucasian,Female,0,-1.0,-1,0,0,5
29,Felony,African-American,Male,0,-1.0,2,1,0,0
43,Felony,African-American,Male,1,0.0,1,0,0,44
25,Felony,African-American,Male,1,-1.0,2,0,0,0
47,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,31
21,Felony,African-American,Female,0,-2.0,0,1,0,43
54,Misdemeanor,Caucasian,Male,0,0.0,-1,0,0,17
34,Felony,African-American,Male,3,-1.0,33,0,1,44
28,Misdemeanor,African-American,Female,2,-1.0,1,0,0,7
53,Felony,Caucasian,Female,4,-1.0,0,0,1,24
54,Misdemeanor,African-American,Male,0,0.0,-1,0,0,40
37,Felony,Hispanic,Male,3,-1.0,83,0,1,6
34,Felony,African-American,Male,2,-1.0,0,0,0,44
60,Felony,Caucasian,Female,0,-1.0,1,0,1,24
22,Felony,African-American,Male,0,-1.0,1,0,0,0
51,Felony,African-American,Male,3,0.0,-1,1,0,35
29,Felony,African-American,Male,0,-1.0,12,0,1,0
28,Misdemeanor,African-American,Male,5,-1.0,27,1,0,2
33,Felony,Caucasian,Male,0,-1.0,0,0,1,1
43,Misdemeanor,Caucasian,Male,4,0.0,2,0,0,31
45,Misdemeanor,Hispanic,Male,1,-1.0,26,1,0,25
32,Felony,Caucasian,Male,5,-1.0,65,1,1,1
35,Felony,African-American,Female,0,-1.0,1,0,1,43
23,Felony,African-American,Male,1,-1.0,1,0,1,0
41,Misdemeanor,Hispanic,Male,1,-1.0,113,0,0,25
25,Felony,Other,Male,24,-1.0,0,1,1,36
35,Felony,Hispanic,Male,12,-1.0,10,1,0,6
25,Felony,African-American,Male,4,0.0,43,1,1,0
69,Felony,Caucasian,Male,6,-1.0,1,0,1,30
24,Misdemeanor,Asian,Male,0,-1.0,1,0,0,18
28,Felony,Hispanic,Male,0,-1.0,0,0,0,6
47,Felony,African-American,Male,23,-1.0,403,1,1,32
29,Felony,African-American,Male,13,0.0,1,1,1,13
26,Felony,African-American,Male,9,-1.0,2,1,1,20
31,Misdemeanor,Other,Male,0,-1.0,2,0,0,21
28,Felony,Caucasian,Male,0,0.0,1,1,0,49
48,Misdemeanor,Caucasian,Male,1,0.0,0,0,1,31
44,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,31
42,Misdemeanor,African-American,Male,7,-1.0,0,1,0,2
39,Felony,African-American,Male,5,-1.0,4,1,0,44
46,Felony,Hispanic,Female,2,-1.0,3,0,0,14
55,Misdemeanor,Caucasian,Male,0,-1.0,10,1,0,17
27,Felony,African-American,Male,5,-1.0,4,1,1,20
31,Misdemeanor,Caucasian,Female,0,-1.0,4,1,0,48
25,Felony,African-American,Male,0,-1.0,0,0,0,0
32,Misdemeanor,Caucasian,Male,6,0.0,0,1,0,3
36,Felony,African-American,Male,2,-1.0,0,1,0,44
21,Felony,African-American,Male,3,-1.0,4,1,1,0
39,Misdemeanor,Caucasian,Male,2,0.0,-1,0,0,31
26,Misdemeanor,African-American,Female,0,0.0,-1,0,0,7
28,Felony,African-American,Male,8,0.0,20,1,1,20
67,Misdemeanor,Caucasian,Male,2,-4.0,0,0,1,17
22,Felony,Other,Female,0,-1.0,2,0,0,12
37,Misdemeanor,Caucasian,Male,3,-1.0,0,0,0,31
23,Misdemeanor,African-American,Male,2,-1.0,2,1,1,22
49,Misdemeanor,African-American,Female,14,-1.0,122,1,1,7
32,Misdemeanor,Caucasian,Male,9,0.0,4,1,1,3
41,Misdemeanor,Caucasian,Male,9,-1.0,32,1,0,31
25,Misdemeanor,African-American,Male,1,0.0,0,0,0,22
58,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,17
44,Misdemeanor,African-American,Male,19,-17.0,17,1,1,46
28,Felony,African-American,Male,1,0.0,15,0,1,0
39,Felony,African-American,Female,0,-1.0,2,1,1,43
54,Felony,Caucasian,Male,0,-1.0,6,0,0,30
43,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,31
31,Misdemeanor,African-American,Male,5,0.0,0,1,0,2
30,Felony,African-American,Male,11,0.0,117,1,0,13
27,Misdemeanor,Caucasian,Male,4,-1.0,1,0,1,3
28,Misdemeanor,African-American,Male,0,-1.0,1,0,1,22
24,Misdemeanor,African-American,Male,0,-1.0,0,1,0,22
43,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,31
44,Misdemeanor,African-American,Male,10,-7.0,5,0,1,2
24,Felony,Hispanic,Male,11,-15.0,0,1,1,6
23,Felony,African-American,Male,0,-1.0,1,0,0,0
36,Misdemeanor,Caucasian,Male,5,-1.0,0,0,1,31
27,Felony,Caucasian,Male,1,-1.0,1,1,0,49
24,Felony,African-American,Male,0,0.0,1,1,1,0
66,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,17
36,Felony,Caucasian,Female,3,0.0,25,0,0,8
53,Felony,Hispanic,Male,9,-1.0,130,1,1,26
23,Felony,Caucasian,Male,1,0.0,0,0,1,49
22,Misdemeanor,African-American,Female,0,0.0,0,1,1,7
25,Felony,Hispanic,Male,1,-1.0,0,0,0,6
56,Felony,African-American,Male,4,-1.0,2,0,0,35
51,Felony,Asian,Male,1,-1.0,1,0,1,19
58,Misdemeanor,African-American,Female,3,-18.0,18,0,0,7
24,Misdemeanor,Caucasian,Male,3,0.0,0,1,0,3
22,Felony,African-American,Male,0,-1.0,71,0,1,0
39,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,31
20,Felony,Hispanic,Male,3,-1.0,42,1,1,6
46,Felony,Caucasian,Male,10,-1.0,73,1,1,29
38,Felony,Caucasian,Male,1,-27.0,0,0,1,45
23,Misdemeanor,Caucasian,Male,0,0.0,3,1,1,3
39,Felony,Other,Male,6,-1.0,26,1,0,9
25,Felony,African-American,Male,0,0.0,1,1,0,0
31,Felony,African-American,Male,19,-1.0,0,1,1,13
25,Misdemeanor,African-American,Female,1,-1.0,0,0,1,7
26,Felony,African-American,Male,6,-1.0,1,1,0,20
25,Felony,African-American,Male,2,-1.0,274,1,0,37
37,Felony,Caucasian,Male,11,0.0,1,1,1,29
36,Felony,African-American,Male,0,-3.0,0,0,0,44
26,Felony,African-American,Male,1,0.0,0,1,1,0
21,Felony,Other,Male,3,-1.0,0,0,1,36
35,Felony,African-American,Male,7,-23.0,0,0,1,42
22,Felony,African-American,Male,2,-1.0,1,0,1,0
25,Felony,Caucasian,Male,0,0.0,0,0,0,49
36,Misdemeanor,Hispanic,Male,0,-7.0,1,0,0,10
24,Misdemeanor,African-American,Male,2,-1.0,12,1,1,22
21,Felony,African-American,Male,0,-1.0,0,1,1,0
32,Felony,Caucasian,Male,15,-1.0,70,1,1,29
33,Misdemeanor,African-American,Male,2,0.0,-1,0,1,22
33,Felony,African-American,Male,10,0.0,2,1,1,20
29,Misdemeanor,Caucasian,Male,0,-2.0,0,0,0,3
50,Felony,Caucasian,Male,8,-1.0,172,0,0,29
33,Felony,African-American,Male,14,-1.0,2,1,1,13
37,Felony,African-American,Male,13,-1.0,0,1,1,13
27,Felony,African-American,Male,9,-1.0,24,1,1,20
27,Misdemeanor,African-American,Male,0,-1.0,1,0,0,22
21,Misdemeanor,Hispanic,Male,1,-1.0,0,1,1,10
58,Felony,African-American,Male,1,-1.0,60,0,0,35
27,Felony,African-American,Male,4,-1.0,33,1,0,20
28,Felony,Caucasian,Male,1,-1.0,30,1,1,49
31,Misdemeanor,Caucasian,Female,0,-5.0,0,0,0,48
24,Misdemeanor,African-American,Male,3,-1.0,6,1,0,22
26,Felony,African-American,Male,6,0.0,18,1,1,20
43,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,31
22,Felony,African-American,Male,3,0.0,1,1,1,0
23,Felony,African-American,Male,0,-1.0,3,1,0,0
42,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,31
30,Misdemeanor,African-American,Male,18,-1.0,17,1,0,46
29,Felony,African-American,Male,1,-1.0,290,1,0,37
38,Felony,Caucasian,Male,2,0.0,47,0,1,1
26,Misdemeanor,Caucasian,Male,3,-4.0,2,0,1,3
51,Misdemeanor,African-American,Male,5,0.0,4,1,0,40
36,Misdemeanor,Other,Male,0,0.0,-1,0,0,21
62,Misdemeanor,Hispanic,Male,0,-2.0,1,0,0,25
23,Felony,African-American,Male,0,0.0,0,0,1,0
34,Felony,African-American,Male,7,-1.0,0,1,1,20
35,Misdemeanor,African-American,Male,1,-1.0,1,0,0,22
22,Felony,Caucasian,Male,0,0.0,3,0,0,49
29,Misdemeanor,African-American,Male,10,-1.0,108,1,1,2
40,Felony,African-American,Male,0,-3.0,1,0,0,44
36,Felony,African-American,Male,2,0.0,0,0,0,44
26,Felony,African-American,Male,8,0.0,0,1,1,20
25,Felony,African-American,Male,1,-23.0,0,0,1,42
69,Misdemeanor,Caucasian,Male,0,-3.0,0,0,0,17
27,Felony,African-American,Male,1,-1.0,8,0,0,0
20,Felony,Caucasian,Male,0,0.0,1,1,1,49
27,Felony,African-American,Male,1,-2.0,2,0,0,0
24,Misdemeanor,African-American,Female,6,-1.0,310,1,0,7
42,Felony,Caucasian,Male,0,-7.0,2,0,0,1
25,Felony,Caucasian,Male,1,-1.0,1,0,0,49
25,Felony,African-American,Male,0,-1.0,7,0,0,0
22,Felony,African-American,Male,0,-1.0,0,0,0,0
21,Felony,Caucasian,Male,0,-1.0,0,0,0,49
30,Misdemeanor,African-American,Male,1,0.0,1,0,0,22
46,Misdemeanor,Caucasian,Male,9,0.0,4,1,0,31
26,Misdemeanor,African-American,Male,2,0.0,0,1,0,22
33,Felony,African-American,Male,0,0.0,0,1,1,44
40,Misdemeanor,African-American,Male,1,-1.0,1,0,0,40
34,Felony,Caucasian,Male,0,-1.0,28,0,0,1
22,Felony,Caucasian,Male,1,-1.0,36,0,1,49
28,Misdemeanor,Hispanic,Male,3,-1.0,0,1,0,10
31,Misdemeanor,African-American,Male,4,-1.0,1,0,1,22
59,Misdemeanor,Caucasian,Male,3,0.0,1,0,1,17
37,Felony,Native American,Male,0,-1.0,0,0,0,27
50,Felony,African-American,Male,0,-1.0,2,0,0,35
57,Felony,African-American,Male,8,-1.0,99,1,1,23
31,Misdemeanor,African-American,Male,5,-1.0,0,1,1,2
44,Felony,African-American,Male,9,-28.0,25,1,0,42
48,Felony,African-American,Male,5,-1.0,242,1,1,37
25,Felony,Caucasian,Female,0,-1.0,1,0,0,8
51,Misdemeanor,African-American,Male,5,-1.0,0,0,0,40
50,Felony,Caucasian,Male,0,-1.0,0,0,1,30
57,Felony,Caucasian,Male,2,-11.0,2,0,0,30
55,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,17
59,Felony,African-American,Male,4,-2.0,1,0,1,35
42,Felony,African-American,Female,0,0.0,0,0,0,47
20,Felony,Hispanic,Male,2,-21.0,21,1,1,6
21,Felony,Other,Male,0,-1.0,28,0,0,36
32,Felony,African-American,Male,21,-1.0,64,1,1,32
24,Misdemeanor,Hispanic,Female,0,0.0,0,0,0,15
42,Felony,African-American,Male,1,0.0,1,0,0,44
29,Felony,African-American,Male,8,-1.0,13,1,1,20
21,Felony,African-American,Male,1,-1.0,7,1,0,0
58,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,17
22,Felony,African-American,Male,1,0.0,0,1,1,0
46,Misdemeanor,Caucasian,Male,1,-1.0,0,0,1,31
50,Misdemeanor,Caucasian,Male,0,0.0,14,0,1,31
46,Felony,African-American,Male,2,-1.0,0,1,0,35
44,Felony,African-American,Female,11,-1.0,15,1,1,4
35,Misdemeanor,African-American,Male,4,-1.0,29,1,0,2
30,Felony,African-American,Male,14,-1.0,2,1,1,13
42,Felony,African-American,Male,2,-1.0,0,1,0,44
46,Felony,African-American,Male,5,-1.0,202,0,1,37
42,Felony,African-American,Male,0,0.0,34,1,1,44
29,Felony,Caucasian,Male,7,-1.0,1,1,1,49
32,Felony,African-American,Male,8,-1.0,4,0,0,20
31,Felony,Other,Male,5,-1.0,3,1,1,36
33,Misdemeanor,African-American,Female,1,-1.0,1,0,0,7
25,Felony,Caucasian,Male,4,-1.0,183,0,0,49
33,Misdemeanor,African-American,Female,0,-1.0,1,0,0,7
21,Felony,Hispanic,Male,1,-1.0,0,1,0,6
35,Felony,Caucasian,Male,1,-1.0,49,0,1,1
56,Felony,African-American,Male,1,-22.0,2,0,0,42
38,Misdemeanor,Caucasian,Male,0,-1.0,2,0,1,31
40,Misdemeanor,African-American,Female,4,-1.0,1,0,0,7
28,Felony,African-American,Male,4,-1.0,1,0,0,20
51,Misdemeanor,African-American,Male,0,-1.0,1,0,0,40
35,Misdemeanor,African-American,Male,2,-1.0,1,0,0,22
61,Felony,African-American,Male,5,-13.0,12,0,0,35
25,Felony,African-American,Male,0,0.0,1,0,0,0
25,Felony,African-American,Male,4,-1.0,0,1,1,0
26,Misdemeanor,African-American,Male,0,0.0,0,1,1,22
42,Misdemeanor,Caucasian,Male,1,-1.0,2,0,0,31
25,Felony,African-American,Female,1,-10.0,0,0,0,43
26,Misdemeanor,African-American,Male,13,-1.0,-1,1,1,2
31,Felony,African-American,Male,9,-1.0,0,1,0,20
35,Felony,Caucasian,Male,1,-1.0,1,0,0,1
34,Felony,Caucasian,Male,0,-1.0,116,0,0,1
33,Misdemeanor,Caucasian,Female,1,-1.0,0,0,0,48
30,Felony,African-American,Male,3,-1.0,0,0,1,0
50,Misdemeanor,African-American,Female,7,-1.0,1,0,0,7
21,Felony,African-American,Male,0,-1.0,50,1,0,0
31,Felony,Hispanic,Male,16,0.0,482,1,1,6
31,Felony,African-American,Male,2,-1.0,3,1,1,44
23,Misdemeanor,African-American,Female,0,-1.0,0,0,0,7
25,Felony,African-American,Male,1,0.0,1,1,0,0
24,Felony,Caucasian,Female,1,-1.0,1,1,0,8
31,Misdemeanor,African-American,Male,13,-1.0,0,1,1,2
60,Felony,African-American,Male,0,-1.0,2,0,1,35
30,Felony,African-American,Male,2,-1.0,0,0,0,0
32,Misdemeanor,Other,Female,0,-1.0,0,0,0,16
46,Misdemeanor,Caucasian,Male,0,0.0,-1,0,0,31
21,Misdemeanor,Caucasian,Male,0,-1.0,0,0,1,3
35,Felony,African-American,Male,0,-1.0,1,1,1,44
34,Felony,Hispanic,Male,2,-1.0,9,0,1,6
41,Felony,Asian,Male,2,-1.0,161,1,1,19
23,Felony,African-American,Male,1,-1.0,15,1,1,0
23,Felony,African-American,Male,3,-1.0,1,1,1,0
28,Misdemeanor,African-American,Male,2,0.0,2,0,1,22
21,Felony,Hispanic,Male,0,0.0,0,0,1,6
46,Misdemeanor,Caucasian,Male,2,-1.0,3,0,1,31
56,Felony,African-American,Male,1,-1.0,0,0,0,35
40,Felony,Hispanic,Male,8,-1.0,0,1,1,26
30,Felony,Hispanic,Male,5,-1.0,2,0,1,6
24,Misdemeanor,African-American,Male,1,-1.0,0,0,1,22
33,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,48
48,Misdemeanor,Caucasian,Male,2,-1.0,4,1,1,31
33,Felony,African-American,Male,11,-1.0,44,1,1,13
25,Felony,Hispanic,Male,0,-1.0,0,1,0,6
30,Felony,African-American,Male,7,-1.0,0,1,1,20
37,Felony,Hispanic,Male,0,-1.0,2,0,1,6
43,Felony,Caucasian,Female,7,-21.0,8,1,0,24
32,Felony,Caucasian,Male,0,0.0,1,0,0,49
33,Felony,Other,Male,3,-1.0,0,1,0,36
39,Felony,Other,Male,4,-30.0,0,0,1,9
49,Felony,Caucasian,Male,4,-11.0,5,0,0,30
24,Felony,Caucasian,Male,0,-1.0,18,0,0,49
26,Felony,African-American,Male,1,0.0,-1,1,0,0
42,Felony,Caucasian,Male,0,-1.0,1,0,0,1
22,Felony,African-American,Male,1,-1.0,6,1,1,0
36,Felony,Hispanic,Male,0,0.0,0,0,0,6
29,Misdemeanor,Caucasian,Male,7,-1.0,27,1,1,3
39,Misdemeanor,Caucasian,Male,0,0.0,18,0,0,31
27,Felony,African-American,Male,13,0.0,14,1,1,13
38,Felony,Caucasian,Male,2,-1.0,7,1,1,1
20,Felony,Caucasian,Male,0,-1.0,3,0,1,49
25,Felony,African-American,Male,4,-1.0,86,1,1,0
53,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,17
27,Misdemeanor,African-American,Female,0,-1.0,6,1,1,7
21,Felony,Other,Male,0,-1.0,6,1,1,36
50,Misdemeanor,Caucasian,Male,1,-1.0,5,0,1,31
41,Felony,African-American,Male,4,-1.0,0,1,0,44
22,Felony,Caucasian,Male,5,-2.0,4,1,1,49
22,Felony,Caucasian,Male,0,-1.0,2,1,1,49
25,Felony,African-American,Male,2,-1.0,26,1,0,0
42,Felony,African-American,Male,1,-1.0,1,0,1,44
51,Felony,Other,Male,2,-1.0,1,0,0,9
24,Felony,African-American,Male,0,0.0,-1,0,0,0
37,Felony,African-American,Male,4,0.0,92,0,0,44
37,Misdemeanor,Caucasian,Male,0,-3.0,0,0,0,31
27,Misdemeanor,Other,Female,0,-1.0,0,0,0,16
21,Felony,Other,Male,0,-1.0,5,1,0,36
35,Felony,African-American,Male,1,0.0,1,0,1,44
24,Felony,Caucasian,Female,0,-1.0,36,1,0,8
49,Misdemeanor,Caucasian,Male,2,-1.0,1,0,0,31
38,Felony,African-American,Male,9,-5.0,2,1,0,20
61,Misdemeanor,Other,Male,0,-1.0,0,0,0,11
30,Misdemeanor,African-American,Female,0,0.0,0,0,0,7
22,Felony,African-American,Male,3,-1.0,128,1,1,0
25,Felony,African-American,Male,0,-1.0,1,1,1,0
30,Misdemeanor,Hispanic,Female,3,-1.0,1,0,1,15
52,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,17
26,Felony,Caucasian,Male,0,-1.0,0,0,0,49
26,Misdemeanor,Other,Male,0,-1.0,1,0,0,21
45,Felony,Caucasian,Male,9,-1.0,54,1,1,29
20,Felony,African-American,Male,0,-1.0,0,1,1,0
29,Felony,African-American,Male,4,-1.0,80,1,1,20
43,Felony,Caucasian,Male,1,-1.0,69,1,1,1
26,Felony,Caucasian,Male,2,-1.0,0,1,0,49
46,Felony,African-American,Female,4,-1.0,0,0,0,47
46,Felony,African-American,Female,0,-1.0,1,0,0,47
29,Felony,African-American,Male,12,-1.0,5,1,1,13
41,Misdemeanor,Caucasian,Male,0,0.0,-1,0,0,31
25,Felony,African-American,Female,5,-1.0,0,1,0,43
23,Felony,African-American,Male,2,-1.0,18,1,0,0
30,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,3
34,Felony,Caucasian,Male,1,-1.0,2,1,0,1
70,Felony,Caucasian,Male,11,-13.0,12,0,1,33
52,Felony,Caucasian,Male,2,-1.0,1,0,0,30
51,Misdemeanor,African-American,Male,4,-26.0,7,0,1,40
45,Felony,Native American,Female,15,-1.0,1,1,1,28
55,Felony,African-American,Male,21,0.0,85,1,1,32
49,Felony,Caucasian,Female,1,-1.0,1,0,0,24
47,Felony,Caucasian,Female,0,0.0,0,0,0,24
27,Misdemeanor,African-American,Male,0,0.0,1,0,0,22
25,Misdemeanor,Caucasian,Male,5,-3.0,0,1,1,3
21,Felony,African-American,Male,1,0.0,59,1,1,0
37,Felony,African-American,Male,26,-1.0,1,1,1,32
21,Felony,African-American,Male,1,-1.0,49,1,1,0
21,Felony,African-American,Male,0,-2.0,1,1,0,0
25,Felony,African-American,Male,4,0.0,0,1,1,0
27,Felony,African-American,Female,3,-1.0,1,1,1,43
30,Felony,Caucasian,Male,3,-1.0,12,0,1,49
70,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,17
37,Felony,Caucasian,Male,11,-1.0,0,1,1,29
46,Felony,African-American,Male,5,0.0,2,1,1,35
40,Misdemeanor,Other,Male,4,-1.0,2,0,1,21
43,Felony,African-American,Male,18,-1.0,9,0,1,32
38,Felony,African-American,Male,15,0.0,55,1,0,13
29,Felony,African-American,Male,0,0.0,0,0,0,0
37,Misdemeanor,African-American,Male,8,0.0,1,0,1,2
38,Felony,Hispanic,Male,3,-21.0,0,0,0,26
27,Felony,Caucasian,Female,0,-4.0,0,0,0,8
20,Misdemeanor,Other,Female,0,0.0,10,1,1,16
44,Misdemeanor,Hispanic,Male,0,0.0,0,0,0,25
31,Misdemeanor,Caucasian,Male,6,-1.0,1,1,0,3
29,Felony,African-American,Male,3,-1.0,1,0,1,0
30,Misdemeanor,African-American,Female,0,-1.0,0,0,0,7
25,Felony,Caucasian,Female,2,-25.0,11,1,1,8
40,Felony,African-American,Male,3,-1.0,1,0,0,44
33,Misdemeanor,Caucasian,Male,1,0.0,1,0,0,3
26,Felony,Caucasian,Male,5,-1.0,1,1,1,49
31,Misdemeanor,Hispanic,Male,1,0.0,1,0,0,10
61,Misdemeanor,Caucasian,Male,1,-1.0,0,0,0,17
30,Felony,Caucasian,Male,2,-1.0,0,0,0,49
62,Misdemeanor,Caucasian,Male,0,-1.0,2,0,0,17
27,Misdemeanor,Caucasian,Female,4,8.0,54,1,1,48
48,Felony,Caucasian,Male,9,-1.0,1,1,0,29
40,Felony,Caucasian,Female,0,-1.0,1,0,0,24
24,Felony,Caucasian,Male,0,-1.0,2,0,0,49
22,Felony,African-American,Male,0,-1.0,1,0,1,0
30,Misdemeanor,African-American,Male,4,-1.0,15,1,1,22
63,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,17
33,Felony,African-American,Male,4,-1.0,1,1,0,44
43,Misdemeanor,Caucasian,Male,0,-5.0,1,0,1,31
26,Felony,African-American,Male,3,0.0,33,1,1,0
51,Felony,African-American,Male,1,-17.0,7,0,0,42
39,Felony,Caucasian,Male,3,-1.0,1,0,1,1
30,Misdemeanor,Hispanic,Female,0,-1.0,1,0,1,15
32,Felony,African-American,Male,14,-1.0,1,1,1,13
22,Misdemeanor,African-American,Male,0,-2.0,0,1,0,22
59,Felony,Caucasian,Male,0,-1.0,0,0,0,30
38,Misdemeanor,African-American,Male,37,-1.0,30,1,1,46
23,Felony,African-American,Male,2,0.0,237,1,0,37
42,Misdemeanor,African-American,Male,0,0.0,1,0,1,40
38,Felony,African-American,Male,2,0.0,192,1,1,37
34,Felony,Caucasian,Female,2,-1.0,1,0,0,8
36,Felony,African-American,Female,7,-1.0,2,0,1,4
36,Misdemeanor,African-American,Male,0,-1.0,1,0,1,22
31,Felony,African-American,Male,1,-14.0,13,0,0,42
28,Felony,African-American,Female,3,-1.0,4,0,1,43
28,Felony,African-American,Male,1,0.0,0,0,1,0
43,Felony,African-American,Male,0,-1.0,1,0,0,44
40,Felony,African-American,Male,1,-1.0,1,0,0,44
31,Felony,African-American,Male,15,-1.0,2,1,1,13
54,Felony,African-American,Male,6,-1.0,13,1,1,35
24,Felony,African-American,Male,17,-1.0,130,1,1,13
41,Felony,Hispanic,Male,0,-3.0,1,0,1,26
21,Felony,African-American,Male,1,-1.0,242,1,1,37
29,Felony,Hispanic,Female,1,-1.0,1,0,1,14
22,Felony,African-American,Male,0,-1.0,0,0,0,0
52,Felony,Hispanic,Male,9,-1.0,33,1,1,26
40,Felony,Other,Female,0,-1.0,1,0,0,12
45,Felony,African-American,Female,1,-1.0,6,0,0,47
29,Misdemeanor,African-American,Male,1,0.0,0,0,1,22
46,Felony,African-American,Male,10,-1.0,9,1,1,23
21,Felony,Caucasian,Male,1,-1.0,12,1,0,49
35,Felony,Caucasian,Male,6,-10.0,1,1,1,1
52,Misdemeanor,African-American,Male,1,1.0,70,0,1,40
48,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,31
29,Misdemeanor,African-American,Female,9,-1.0,214,1,1,7
48,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,31
31,Felony,African-American,Male,10,-8.0,8,1,1,20
21,Felony,Caucasian,Male,3,-1.0,127,1,1,49
32,Felony,Other,Male,0,0.0,22,0,1,36
47,Misdemeanor,African-American,Male,0,-1.0,3,1,0,40
21,Felony,African-American,Male,3,-1.0,0,1,1,0
35,Felony,African-American,Male,13,-1.0,0,1,0,13
46,Misdemeanor,African-American,Male,3,-22.0,20,0,1,40
34,Felony,African-American,Male,5,-1.0,5,0,1,20
52,Felony,African-American,Male,2,-5.0,3,0,0,35
21,Misdemeanor,Caucasian,Male,0,-1.0,9,1,1,3
53,Misdemeanor,Caucasian,Male,1,-2.0,1,0,0,17
19,Felony,Caucasian,Female,0,-1.0,1,0,1,8
22,Misdemeanor,African-American,Male,0,-1.0,2,1,0,22
45,Felony,African-American,Male,1,-1.0,2,0,0,35
27,Felony,Caucasian,Female,0,-1.0,1,0,0,8
25,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,3
30,Felony,Caucasian,Male,0,0.0,-1,0,1,49
31,Felony,African-American,Male,2,0.0,-1,1,1,44
28,Felony,Caucasian,Male,3,-1.0,1,0,0,49
36,Misdemeanor,African-American,Male,3,-1.0,2,0,1,22
27,Felony,African-American,Male,7,-1.0,10,1,1,20
42,Felony,African-American,Male,1,0.0,0,0,0,44
35,Felony,Caucasian,Male,0,0.0,40,1,1,1
33,Felony,Caucasian,Female,2,-29.0,0,0,0,24
24,Felony,Hispanic,Male,6,-1.0,218,1,1,6
25,Felony,African-American,Male,21,-14.0,2,1,1,13
42,Misdemeanor,Caucasian,Female,0,-1.0,1,0,0,5
21,Felony,African-American,Male,0,-1.0,3,1,1,0
28,Misdemeanor,African-American,Female,0,0.0,0,0,0,7
27,Felony,African-American,Male,25,18.0,40,1,1,32
21,Felony,Caucasian,Female,0,-1.0,2,1,0,8
26,Misdemeanor,Caucasian,Male,0,0.0,5,1,1,3
36,Felony,Caucasian,Male,0,-1.0,0,0,0,1
49,Felony,Caucasian,Male,0,-1.0,1,1,1,30
44,Felony,Caucasian,Male,0,-1.0,1,0,1,1
28,Misdemeanor,Caucasian,Male,1,-25.0,24,0,0,39
35,Felony,African-American,Female,12,-2.0,0,1,1,4
34,Felony,African-American,Male,3,-1.0,0,0,0,44
45,Felony,African-American,Male,15,-1.0,0,0,1,23
28,Felony,African-American,Male,9,-1.0,16,0,1,20
25,Felony,African-American,Female,1,-1.0,4,0,0,43
21,Misdemeanor,African-American,Male,1,0.0,0,1,1,22
48,Felony,African-American,Male,1,-1.0,0,0,0,35
37,Misdemeanor,Caucasian,Male,1,-1.0,0,0,0,31
24,Felony,African-American,Male,3,-3.0,0,1,1,0
37,Misdemeanor,Caucasian,Male,1,-1.0,1,0,1,31
39,Felony,Caucasian,Male,1,-3.0,0,0,0,1
24,Felony,Caucasian,Male,1,-1.0,21,1,1,49
49,Felony,Other,Male,2,-1.0,0,0,0,9
23,Felony,African-American,Male,1,-1.0,1,0,1,0
43,Felony,Caucasian,Male,5,-1.0,0,1,0,1
28,Misdemeanor,African-American,Male,6,-1.0,1,1,1,2
53,Misdemeanor,African-American,Male,1,-1.0,0,0,0,40
27,Misdemeanor,African-American,Female,2,-14.0,1,0,1,7
39,Misdemeanor,Caucasian,Male,0,-1.0,2,0,0,31
47,Felony,African-American,Male,22,-1.0,1,1,1,32
28,Felony,African-American,Male,4,-1.0,2,0,1,20
36,Felony,Caucasian,Male,2,-4.0,0,0,0,1
24,Felony,African-American,Female,1,-1.0,3,1,0,43
35,Misdemeanor,Hispanic,Male,0,-1.0,1,0,0,10
23,Felony,African-American,Male,3,0.0,1,1,0,0
