age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary,out,class
38,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.9941619,1.0
24,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0.9914102,1.0
34,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,65,United-States,<=50K,0.8648203,1.0
47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,>50K,0.5926058,0.0
27,Federal-gov,HS-grad,Separated,Exec-managerial,Unmarried,Black,Female,40,United-States,<=50K,0.9980063,1.0
63,Private,Assoc-voc,Widowed,Adm-clerical,Unmarried,White,Female,8,United-States,<=50K,0.9973327,1.0
34,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,>50K,0.66362953,0.0
25,Private,Some-college,Married-spouse-absent,Sales,Not-in-family,White,Male,50,United-States,<=50K,0.94388056,1.0
54,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,White,Male,40,United-States,<=50K,0.9450164,1.0
19,?,Some-college,Never-married,?,Own-child,White,Female,35,United-States,<=50K,0.9997311,1.0
35,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,50,United-States,<=50K,0.97645617,1.0
24,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,>50K,0.61852145,0.0
26,Private,Some-college,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,35,United-States,<=50K,0.9973354,1.0
59,Local-gov,Assoc-voc,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.98384327,1.0
43,Private,Doctorate,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,40,?,<=50K,0.88053334,1.0
20,Private,Some-college,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K,0.9993338,1.0
41,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,0.92187005,1.0
51,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.4777535,1.0
27,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Other,Female,40,United-States,<=50K,0.99970216,1.0
36,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.62402546,1.0
25,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,60,United-States,<=50K,0.9977506,1.0
55,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0.22365026,0.0
22,Local-gov,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,21,United-States,<=50K,0.996136,1.0
58,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,India,<=50K,0.44030792,1.0
43,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,15,United-States,<=50K,0.57145107,1.0
39,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,>50K,0.5915404,0.0
40,Private,9th,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,Haiti,<=50K,0.9999472,1.0
46,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K,0.83353084,1.0
54,Federal-gov,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,20,United-States,<=50K,0.9856403,1.0
19,Private,Some-college,Never-married,Sales,Own-child,Black,Male,30,United-States,<=50K,0.9997857,1.0
24,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.8923112,1.0
53,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,40,United-States,<=50K,0.8243281,1.0
24,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,13,United-States,<=50K,0.99224055,1.0
29,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,65,United-States,<=50K,0.9875236,1.0
56,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.23914343,0.0
54,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,40,United-States,>50K,0.82092357,0.0
21,?,Some-college,Never-married,?,Not-in-family,White,Female,30,United-States,<=50K,0.99821585,1.0
34,Private,9th,Separated,Craft-repair,Not-in-family,White,Male,40,?,<=50K,0.9730998,1.0
56,Private,11th,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,0.9889714,1.0
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0.30988762,0.0
19,Private,10th,Never-married,Sales,Unmarried,Black,Female,40,United-States,<=50K,0.99992204,1.0
32,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,65,United-States,>50K,0.38537037,0.0
48,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,52,United-States,<=50K,0.98234206,1.0
67,?,Masters,Married-civ-spouse,?,Husband,Black,Male,40,United-States,>50K,0.4938394,0.0
47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,25,United-States,<=50K,0.82827103,1.0
52,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,>50K,0.47404894,0.0
40,Private,1st-4th,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,40,Dominican-Republic,<=50K,0.99999714,1.0
28,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0.9080501,1.0
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.14926077,0.0
57,Private,1st-4th,Divorced,Craft-repair,Unmarried,White,Male,40,Portugal,<=50K,0.9934423,1.0
51,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.98667496,1.0
26,?,11th,Never-married,?,Not-in-family,White,Female,35,Germany,<=50K,0.9973309,1.0
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,45,?,<=50K,0.4307752,1.0
33,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.55126053,0.0
46,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,>50K,0.4019012,0.0
50,Private,HS-grad,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,40,Philippines,<=50K,0.9918892,1.0
33,Private,Some-college,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40,?,<=50K,0.9291137,1.0
77,Self-emp-not-inc,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,20,United-States,<=50K,0.9172802,1.0
39,Private,Masters,Never-married,Exec-managerial,Not-in-family,Black,Male,52,United-States,>50K,0.4327133,0.0
67,?,HS-grad,Widowed,?,Unmarried,White,Male,3,United-States,<=50K,0.9939342,1.0
35,Private,Assoc-acdm,Divorced,Handlers-cleaners,Unmarried,White,Female,24,United-States,<=50K,0.99709916,1.0
23,Private,10th,Never-married,Craft-repair,Own-child,Black,Female,40,United-States,<=50K,0.9997807,1.0
37,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,45,United-States,>50K,0.83209604,0.0
41,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,>50K,0.6440877,0.0
60,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,United-States,>50K,0.558901,0.0
32,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,55,United-States,<=50K,0.8883689,1.0
56,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,40,United-States,<=50K,0.8978546,1.0
45,State-gov,Assoc-voc,Divorced,Tech-support,Unmarried,White,Female,40,United-States,<=50K,0.9649553,1.0
24,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,>50K,0.97284645,0.0
18,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,27,United-States,<=50K,0.999918,1.0
31,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Other,Male,40,United-States,<=50K,0.97804683,1.0
21,?,Some-college,Never-married,?,Own-child,White,Male,50,United-States,<=50K,0.99948347,1.0
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,0.117786616,0.0
23,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.9955966,1.0
45,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.72059095,1.0
18,Private,11th,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,25,United-States,<=50K,0.9936086,1.0
25,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,30,United-States,<=50K,0.96960676,1.0
31,State-gov,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.81622607,1.0
19,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Male,45,United-States,<=50K,0.9995727,1.0
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.20814478,0.0
74,Private,Prof-school,Widowed,Adm-clerical,Not-in-family,Black,Female,20,United-States,<=50K,0.9969989,1.0
27,Private,5th-6th,Never-married,Transport-moving,Not-in-family,White,Male,40,Mexico,<=50K,0.9981267,1.0
23,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.99643904,1.0
31,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.7345371,0.0
40,Self-emp-inc,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.8390568,1.0
41,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K,0.6790266,0.0
25,Private,Masters,Never-married,Sales,Not-in-family,White,Male,20,United-States,<=50K,0.9654349,1.0
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,60,United-States,<=50K,0.6941901,1.0
24,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Female,40,United-States,<=50K,0.96747077,1.0
42,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,0.5197952,0.0
45,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,70,United-States,<=50K,0.8174192,1.0
52,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.39238253,0.0
34,Private,Assoc-voc,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.93334335,1.0
32,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,60,United-States,<=50K,0.9983973,1.0
54,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,0.5579991,1.0
42,Federal-gov,11th,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,<=50K,0.8865859,1.0
32,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,0.3850062,0.0
40,?,Some-college,Married-civ-spouse,?,Wife,White,Female,20,United-States,<=50K,0.7175649,1.0
55,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,0.16702329,0.0
66,?,11th,Never-married,?,Not-in-family,White,Male,30,United-States,<=50K,0.980736,1.0
52,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0.29290923,1.0
21,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,15,United-States,<=50K,0.9990846,1.0
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K,0.17239751,0.0
52,?,Assoc-voc,Married-civ-spouse,?,Husband,White,Male,50,United-States,>50K,0.36443275,0.0
28,Private,5th-6th,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,?,<=50K,0.99943405,1.0
27,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.92302334,1.0
42,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K,0.9101211,1.0
27,Self-emp-inc,Some-college,Never-married,Adm-clerical,Own-child,White,Female,45,United-States,<=50K,0.99352795,1.0
47,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.51754886,0.0
19,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.9985191,1.0
46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.52449906,1.0
55,Self-emp-not-inc,HS-grad,Widowed,Other-service,Not-in-family,White,Female,25,Nicaragua,<=50K,0.9989975,1.0
50,Private,7th-8th,Married-civ-spouse,Sales,Husband,Other,Male,49,Dominican-Republic,<=50K,0.99759907,1.0
32,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K,0.9652905,1.0
28,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,0.61795366,1.0
23,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K,0.99986196,1.0
43,Private,Masters,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,0.43395758,1.0
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Iran,>50K,0.40801623,0.0
19,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,40,Vietnam,<=50K,0.9970156,1.0
37,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,55,United-States,<=50K,0.4684733,1.0
27,Private,Bachelors,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,40,Hong,<=50K,0.99956375,1.0
18,Private,HS-grad,Never-married,Sales,Own-child,White,Female,24,United-States,<=50K,0.9997191,1.0
31,Private,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.99189657,1.0
49,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,0.5744745,1.0
26,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,Columbia,<=50K,0.8298931,1.0
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,>50K,0.57778203,0.0
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,<=50K,0.7622667,1.0
41,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,0.9986811,1.0
48,State-gov,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,56,United-States,>50K,0.80162877,0.0
40,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K,0.72133964,0.0
70,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,>50K,0.15331209,0.0
20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,43,United-States,<=50K,0.99968624,1.0
38,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,75,Mexico,<=50K,0.9447163,1.0
37,Self-emp-not-inc,Some-college,Separated,Other-service,Own-child,White,Female,40,Cuba,<=50K,0.9978307,1.0
49,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K,0.8868367,0.0
51,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,0.7005253,0.0
43,Private,1st-4th,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K,0.99854624,1.0
38,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,0.48184288,1.0
18,?,11th,Never-married,?,Own-child,White,Male,36,United-States,<=50K,0.9996313,1.0
23,Private,7th-8th,Never-married,Other-service,Not-in-family,White,Male,25,Mexico,<=50K,0.9994697,1.0
34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.7971257,1.0
62,?,Some-college,Married-civ-spouse,?,Husband,White,Male,24,United-States,<=50K,0.7905418,1.0
33,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,40,United-States,<=50K,0.9741101,1.0
31,Private,Some-college,Never-married,Farming-fishing,Not-in-family,White,Female,45,United-States,<=50K,0.9941151,1.0
64,Private,Some-college,Widowed,Tech-support,Unmarried,White,Female,40,United-States,<=50K,0.88249457,1.0
26,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,28,El-Salvador,<=50K,0.92190975,1.0
55,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0.38443378,1.0
61,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,0.810673,1.0
37,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,0.5330532,0.0
78,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,United-States,<=50K,0.50270337,1.0
27,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0.99720615,1.0
49,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,42,United-States,<=50K,0.852636,1.0
55,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,0.24921174,0.0
42,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,58,United-States,<=50K,0.4641332,1.0
22,?,HS-grad,Never-married,?,Other-relative,White,Female,40,United-States,<=50K,0.99906045,1.0
61,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.90433216,1.0
64,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,5,United-States,<=50K,0.79268163,1.0
46,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.9121213,1.0
24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,0.9201084,1.0
27,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,70,United-States,<=50K,0.6310221,1.0
47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,>50K,0.53974247,0.0
18,Private,Some-college,Divorced,Other-service,Own-child,White,Male,15,United-States,<=50K,0.9992021,1.0
48,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0.50901055,1.0
50,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K,0.9289272,1.0
40,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K,0.9157744,1.0
56,Self-emp-not-inc,10th,Divorced,Sales,Own-child,White,Male,40,United-States,<=50K,0.9379008,1.0
34,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.99039525,1.0
56,Federal-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.30368128,1.0
18,Private,11th,Never-married,Other-service,Own-child,White,Male,20,United-States,<=50K,0.99966586,1.0
21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,25,United-States,<=50K,0.99964154,1.0
40,Private,HS-grad,Divorced,Tech-support,Unmarried,White,Female,40,United-States,<=50K,0.9696,1.0
27,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,50,United-States,<=50K,0.94116277,1.0
52,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,0.13595246,0.0
