age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,jail_length_days,out,class,cluster
20,Felony,Hispanic,Male,2,-21.0,21,1,1,5
21,Felony,Other,Male,0,-1.0,28,0,0,10
32,Felony,African-American,Male,21,-1.0,64,1,1,1
24,Misdemeanor,Hispanic,Female,0,0.0,0,0,0,16
42,Felony,African-American,Male,1,0.0,1,0,0,19
29,Felony,African-American,Male,8,-1.0,13,1,1,13
21,Felony,African-American,Male,1,-1.0,7,0,0,13
58,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
22,Felony,African-American,Male,1,0.0,0,0,1,13
46,Misdemeanor,Caucasian,Male,1,-1.0,0,0,1,4
50,Misdemeanor,Caucasian,Male,0,0.0,14,0,1,4
46,Felony,African-American,Male,2,-1.0,0,1,0,19
44,Felony,African-American,Female,11,-1.0,15,1,1,7
35,Misdemeanor,African-American,Male,4,-1.0,29,0,0,3
30,Felony,African-American,Male,14,-1.0,2,1,1,1
42,Felony,African-American,Male,2,-1.0,0,0,0,19
46,Felony,African-American,Male,5,-1.0,202,0,1,19
42,Felony,African-American,Male,0,0.0,34,1,1,19
29,Felony,Caucasian,Male,7,-1.0,1,1,1,15
32,Felony,African-American,Male,8,-1.0,4,0,0,13
31,Felony,Other,Male,5,-1.0,3,0,1,10
33,Misdemeanor,African-American,Female,1,-1.0,1,0,0,8
25,Felony,Caucasian,Male,4,-1.0,183,0,0,15
33,Misdemeanor,African-American,Female,0,-1.0,1,0,0,8
21,Felony,Hispanic,Male,1,-1.0,0,0,0,5
35,Felony,Caucasian,Male,1,-1.0,49,0,1,15
56,Felony,African-American,Male,1,-22.0,2,0,0,19
38,Misdemeanor,Caucasian,Male,0,-1.0,2,0,1,4
40,Misdemeanor,African-American,Female,4,-1.0,1,0,0,8
28,Felony,African-American,Male,4,-1.0,1,0,0,13
51,Misdemeanor,African-American,Male,0,-1.0,1,0,0,3
35,Misdemeanor,African-American,Male,2,-1.0,1,0,0,3
61,Felony,African-American,Male,5,-13.0,12,0,0,19
25,Felony,African-American,Male,0,0.0,1,0,0,13
25,Felony,African-American,Male,4,-1.0,0,0,1,13
26,Misdemeanor,African-American,Male,0,0.0,0,0,1,3
42,Misdemeanor,Caucasian,Male,1,-1.0,2,0,0,4
25,Felony,African-American,Female,1,-10.0,0,0,0,7
26,Misdemeanor,African-American,Male,13,-1.0,-1,1,1,3
31,Felony,African-American,Male,9,-1.0,0,0,0,13
35,Felony,Caucasian,Male,1,-1.0,1,0,0,15
34,Felony,Caucasian,Male,0,-1.0,116,0,0,15
33,Misdemeanor,Caucasian,Female,1,-1.0,0,0,0,6
30,Felony,African-American,Male,3,-1.0,0,0,1,13
50,Misdemeanor,African-American,Female,7,-1.0,1,0,0,8
21,Felony,African-American,Male,0,-1.0,50,0,0,13
31,Felony,Hispanic,Male,16,0.0,482,1,1,5
31,Felony,African-American,Male,2,-1.0,3,0,1,13
23,Misdemeanor,African-American,Female,0,-1.0,0,0,0,8
25,Felony,African-American,Male,1,0.0,1,0,0,13
24,Felony,Caucasian,Female,1,-1.0,1,0,0,0
31,Misdemeanor,African-American,Male,13,-1.0,0,1,1,3
60,Felony,African-American,Male,0,-1.0,2,0,1,19
30,Felony,African-American,Male,2,-1.0,0,0,0,13
32,Misdemeanor,Other,Female,0,-1.0,0,0,0,17
46,Misdemeanor,Caucasian,Male,0,0.0,-1,0,0,4
21,Misdemeanor,Caucasian,Male,0,-1.0,0,0,1,4
35,Felony,African-American,Male,0,-1.0,1,1,1,13
34,Felony,Hispanic,Male,2,-1.0,9,0,1,5
41,Felony,Asian,Male,2,-1.0,161,1,1,11
23,Felony,African-American,Male,1,-1.0,15,1,1,13
23,Felony,African-American,Male,3,-1.0,1,0,1,13
28,Misdemeanor,African-American,Male,2,0.0,2,0,1,3
21,Felony,Hispanic,Male,0,0.0,0,0,1,5
46,Misdemeanor,Caucasian,Male,2,-1.0,3,0,1,4
56,Felony,African-American,Male,1,-1.0,0,0,0,19
40,Felony,Hispanic,Male,8,-1.0,0,0,1,5
30,Felony,Hispanic,Male,5,-1.0,2,0,1,5
24,Misdemeanor,African-American,Male,1,-1.0,0,0,1,3
33,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,6
48,Misdemeanor,Caucasian,Male,2,-1.0,4,1,1,4
33,Felony,African-American,Male,11,-1.0,44,0,1,1
25,Felony,Hispanic,Male,0,-1.0,0,0,0,5
30,Felony,African-American,Male,7,-1.0,0,0,1,13
37,Felony,Hispanic,Male,0,-1.0,2,0,1,5
43,Felony,Caucasian,Female,7,-21.0,8,1,0,0
32,Felony,Caucasian,Male,0,0.0,1,0,0,15
33,Felony,Other,Male,3,-1.0,0,0,0,10
39,Felony,Other,Male,4,-30.0,0,0,1,10
49,Felony,Caucasian,Male,4,-11.0,5,0,0,2
24,Felony,Caucasian,Male,0,-1.0,18,0,0,15
26,Felony,African-American,Male,1,0.0,-1,1,0,13
42,Felony,Caucasian,Male,0,-1.0,1,0,0,2
22,Felony,African-American,Male,1,-1.0,6,0,1,13
36,Felony,Hispanic,Male,0,0.0,0,0,0,5
29,Misdemeanor,Caucasian,Male,7,-1.0,27,0,1,4
39,Misdemeanor,Caucasian,Male,0,0.0,18,0,0,4
27,Felony,African-American,Male,13,0.0,14,0,1,1
38,Felony,Caucasian,Male,2,-1.0,7,0,1,15
20,Felony,Caucasian,Male,0,-1.0,3,0,1,15
25,Felony,African-American,Male,4,-1.0,86,1,1,13
53,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
27,Misdemeanor,African-American,Female,0,-1.0,6,1,1,8
21,Felony,Other,Male,0,-1.0,6,0,1,10
50,Misdemeanor,Caucasian,Male,1,-1.0,5,0,1,4
41,Felony,African-American,Male,4,-1.0,0,0,0,19
22,Felony,Caucasian,Male,5,-2.0,4,1,1,15
22,Felony,Caucasian,Male,0,-1.0,2,0,1,15
25,Felony,African-American,Male,2,-1.0,26,0,0,13
42,Felony,African-American,Male,1,-1.0,1,0,1,19
51,Felony,Other,Male,2,-1.0,1,0,0,10
24,Felony,African-American,Male,0,0.0,-1,0,0,13
37,Felony,African-American,Male,4,0.0,92,0,0,19
37,Misdemeanor,Caucasian,Male,0,-3.0,0,0,0,4
27,Misdemeanor,Other,Female,0,-1.0,0,0,0,17
21,Felony,Other,Male,0,-1.0,5,0,0,10
35,Felony,African-American,Male,1,0.0,1,0,1,13
24,Felony,Caucasian,Female,0,-1.0,36,1,0,0
49,Misdemeanor,Caucasian,Male,2,-1.0,1,0,0,4
38,Felony,African-American,Male,9,-5.0,2,0,0,19
61,Misdemeanor,Other,Male,0,-1.0,0,0,0,12
30,Misdemeanor,African-American,Female,0,0.0,0,0,0,8
22,Felony,African-American,Male,3,-1.0,128,0,1,13
25,Felony,African-American,Male,0,-1.0,1,0,1,13
30,Misdemeanor,Hispanic,Female,3,-1.0,1,0,1,16
52,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
26,Felony,Caucasian,Male,0,-1.0,0,0,0,15
26,Misdemeanor,Other,Male,0,-1.0,1,0,0,12
45,Felony,Caucasian,Male,9,-1.0,54,1,1,2
20,Felony,African-American,Male,0,-1.0,0,1,1,13
29,Felony,African-American,Male,4,-1.0,80,1,1,13
43,Felony,Caucasian,Male,1,-1.0,69,0,1,2
26,Felony,Caucasian,Male,2,-1.0,0,0,0,15
46,Felony,African-American,Female,4,-1.0,0,0,0,7
46,Felony,African-American,Female,0,-1.0,1,0,0,7
29,Felony,African-American,Male,12,-1.0,5,1,1,1
41,Misdemeanor,Caucasian,Male,0,0.0,-1,0,0,4
25,Felony,African-American,Female,5,-1.0,0,0,0,7
23,Felony,African-American,Male,2,-1.0,18,0,0,13
30,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
34,Felony,Caucasian,Male,1,-1.0,2,0,0,15
70,Felony,Caucasian,Male,11,-13.0,12,0,1,2
52,Felony,Caucasian,Male,2,-1.0,1,0,0,2
51,Misdemeanor,African-American,Male,4,-26.0,7,0,1,3
45,Felony,Native American,Female,15,-1.0,1,1,1,14
55,Felony,African-American,Male,21,0.0,85,0,1,1
49,Felony,Caucasian,Female,1,-1.0,1,0,0,0
47,Felony,Caucasian,Female,0,0.0,0,0,0,0
27,Misdemeanor,African-American,Male,0,0.0,1,0,0,3
25,Misdemeanor,Caucasian,Male,5,-3.0,0,0,1,4
21,Felony,African-American,Male,1,0.0,59,1,1,13
37,Felony,African-American,Male,26,-1.0,1,1,1,1
21,Felony,African-American,Male,1,-1.0,49,1,1,13
21,Felony,African-American,Male,0,-2.0,1,0,0,13
25,Felony,African-American,Male,4,0.0,0,1,1,13
27,Felony,African-American,Female,3,-1.0,1,0,1,7
30,Felony,Caucasian,Male,3,-1.0,12,0,1,15
70,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
37,Felony,Caucasian,Male,11,-1.0,0,1,1,2
46,Felony,African-American,Male,5,0.0,2,0,1,19
40,Misdemeanor,Other,Male,4,-1.0,2,0,1,12
43,Felony,African-American,Male,18,-1.0,9,0,1,1
38,Felony,African-American,Male,15,0.0,55,0,0,1
29,Felony,African-American,Male,0,0.0,0,0,0,13
37,Misdemeanor,African-American,Male,8,0.0,1,0,1,3
38,Felony,Hispanic,Male,3,-21.0,0,0,0,5
27,Felony,Caucasian,Female,0,-4.0,0,0,0,0
20,Misdemeanor,Other,Female,0,0.0,10,0,1,17
44,Misdemeanor,Hispanic,Male,0,0.0,0,0,0,9
31,Misdemeanor,Caucasian,Male,6,-1.0,1,0,0,4
29,Felony,African-American,Male,3,-1.0,1,0,1,13
30,Misdemeanor,African-American,Female,0,-1.0,0,0,0,8
25,Felony,Caucasian,Female,2,-25.0,11,0,1,0
40,Felony,African-American,Male,3,-1.0,1,0,0,19
33,Misdemeanor,Caucasian,Male,1,0.0,1,0,0,4
26,Felony,Caucasian,Male,5,-1.0,1,0,1,15
31,Misdemeanor,Hispanic,Male,1,0.0,1,0,0,9
61,Misdemeanor,Caucasian,Male,1,-1.0,0,0,0,4
30,Felony,Caucasian,Male,2,-1.0,0,0,0,15
62,Misdemeanor,Caucasian,Male,0,-1.0,2,0,0,4
27,Misdemeanor,Caucasian,Female,4,8.0,54,1,1,6
48,Felony,Caucasian,Male,9,-1.0,1,0,0,2
40,Felony,Caucasian,Female,0,-1.0,1,0,0,0
24,Felony,Caucasian,Male,0,-1.0,2,0,0,15
22,Felony,African-American,Male,0,-1.0,1,0,1,13
30,Misdemeanor,African-American,Male,4,-1.0,15,1,1,3
63,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
33,Felony,African-American,Male,4,-1.0,1,1,0,13
43,Misdemeanor,Caucasian,Male,0,-5.0,1,0,1,4
26,Felony,African-American,Male,3,0.0,33,1,1,13
51,Felony,African-American,Male,1,-17.0,7,0,0,19
39,Felony,Caucasian,Male,3,-1.0,1,0,1,2
30,Misdemeanor,Hispanic,Female,0,-1.0,1,0,1,16
32,Felony,African-American,Male,14,-1.0,1,1,1,1
22,Misdemeanor,African-American,Male,0,-2.0,0,0,0,3
59,Felony,Caucasian,Male,0,-1.0,0,0,0,2
38,Misdemeanor,African-American,Male,37,-1.0,30,0,1,3
23,Felony,African-American,Male,2,0.0,237,0,0,13
42,Misdemeanor,African-American,Male,0,0.0,1,0,1,3
38,Felony,African-American,Male,2,0.0,192,0,1,19
34,Felony,Caucasian,Female,2,-1.0,1,0,0,0
36,Felony,African-American,Female,7,-1.0,2,0,1,7
36,Misdemeanor,African-American,Male,0,-1.0,1,0,1,3
31,Felony,African-American,Male,1,-14.0,13,0,0,13
28,Felony,African-American,Female,3,-1.0,4,0,1,7
28,Felony,African-American,Male,1,0.0,0,0,1,13
43,Felony,African-American,Male,0,-1.0,1,0,0,19
40,Felony,African-American,Male,1,-1.0,1,0,0,19
31,Felony,African-American,Male,15,-1.0,2,1,1,1
54,Felony,African-American,Male,6,-1.0,13,0,1,19
24,Felony,African-American,Male,17,-1.0,130,1,1,1
41,Felony,Hispanic,Male,0,-3.0,1,0,1,5
21,Felony,African-American,Male,1,-1.0,242,1,1,13
29,Felony,Hispanic,Female,1,-1.0,1,0,1,14
22,Felony,African-American,Male,0,-1.0,0,0,0,13
52,Felony,Hispanic,Male,9,-1.0,33,0,1,5
40,Felony,Other,Female,0,-1.0,1,0,0,18
45,Felony,African-American,Female,1,-1.0,6,0,0,7
29,Misdemeanor,African-American,Male,1,0.0,0,0,1,3
46,Felony,African-American,Male,10,-1.0,9,0,1,19
21,Felony,Caucasian,Male,1,-1.0,12,1,0,15
35,Felony,Caucasian,Male,6,-10.0,1,0,1,15
52,Misdemeanor,African-American,Male,1,1.0,70,0,1,3
48,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
29,Misdemeanor,African-American,Female,9,-1.0,214,1,1,8
48,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,4
31,Felony,African-American,Male,10,-8.0,8,0,1,1
21,Felony,Caucasian,Male,3,-1.0,127,1,1,15
32,Felony,Other,Male,0,0.0,22,0,1,10
47,Misdemeanor,African-American,Male,0,-1.0,3,0,0,3
21,Felony,African-American,Male,3,-1.0,0,1,1,13
35,Felony,African-American,Male,13,-1.0,0,1,0,1
46,Misdemeanor,African-American,Male,3,-22.0,20,0,1,3
34,Felony,African-American,Male,5,-1.0,5,0,1,13
52,Felony,African-American,Male,2,-5.0,3,0,0,19
21,Misdemeanor,Caucasian,Male,0,-1.0,9,1,1,4
53,Misdemeanor,Caucasian,Male,1,-2.0,1,0,0,4
19,Felony,Caucasian,Female,0,-1.0,1,0,1,0
22,Misdemeanor,African-American,Male,0,-1.0,2,0,0,3
45,Felony,African-American,Male,1,-1.0,2,0,0,19
27,Felony,Caucasian,Female,0,-1.0,1,0,0,0
25,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
30,Felony,Caucasian,Male,0,0.0,-1,0,1,15
31,Felony,African-American,Male,2,0.0,-1,0,1,13
28,Felony,Caucasian,Male,3,-1.0,1,0,0,15
36,Misdemeanor,African-American,Male,3,-1.0,2,0,1,3
27,Felony,African-American,Male,7,-1.0,10,0,1,13
42,Felony,African-American,Male,1,0.0,0,0,0,19
35,Felony,Caucasian,Male,0,0.0,40,0,1,15
33,Felony,Caucasian,Female,2,-29.0,0,0,0,0
24,Felony,Hispanic,Male,6,-1.0,218,1,1,5
25,Felony,African-American,Male,21,-14.0,2,1,1,1
42,Misdemeanor,Caucasian,Female,0,-1.0,1,0,0,6
21,Felony,African-American,Male,0,-1.0,3,0,1,13
28,Misdemeanor,African-American,Female,0,0.0,0,0,0,8
27,Felony,African-American,Male,25,18.0,40,1,1,1
21,Felony,Caucasian,Female,0,-1.0,2,0,0,0
26,Misdemeanor,Caucasian,Male,0,0.0,5,0,1,4
36,Felony,Caucasian,Male,0,-1.0,0,0,0,15
49,Felony,Caucasian,Male,0,-1.0,1,0,1,2
44,Felony,Caucasian,Male,0,-1.0,1,0,1,2
28,Misdemeanor,Caucasian,Male,1,-25.0,24,0,0,4
35,Felony,African-American,Female,12,-2.0,0,0,1,7
34,Felony,African-American,Male,3,-1.0,0,0,0,13
45,Felony,African-American,Male,15,-1.0,0,0,1,1
28,Felony,African-American,Male,9,-1.0,16,0,1,13
25,Felony,African-American,Female,1,-1.0,4,0,0,7
21,Misdemeanor,African-American,Male,1,0.0,0,1,1,3
48,Felony,African-American,Male,1,-1.0,0,0,0,19
37,Misdemeanor,Caucasian,Male,1,-1.0,0,0,0,4
24,Felony,African-American,Male,3,-3.0,0,0,1,13
37,Misdemeanor,Caucasian,Male,1,-1.0,1,0,1,4
39,Felony,Caucasian,Male,1,-3.0,0,0,0,15
24,Felony,Caucasian,Male,1,-1.0,21,0,1,15
49,Felony,Other,Male,2,-1.0,0,0,0,10
23,Felony,African-American,Male,1,-1.0,1,0,1,13
43,Felony,Caucasian,Male,5,-1.0,0,0,0,2
28,Misdemeanor,African-American,Male,6,-1.0,1,1,1,3
53,Misdemeanor,African-American,Male,1,-1.0,0,0,0,3
27,Misdemeanor,African-American,Female,2,-14.0,1,0,1,8
39,Misdemeanor,Caucasian,Male,0,-1.0,2,0,0,4
47,Felony,African-American,Male,22,-1.0,1,0,1,1
28,Felony,African-American,Male,4,-1.0,2,0,1,13
36,Felony,Caucasian,Male,2,-4.0,0,0,0,15
24,Felony,African-American,Female,1,-1.0,3,1,0,7
35,Misdemeanor,Hispanic,Male,0,-1.0,1,0,0,9
23,Felony,African-American,Male,3,0.0,1,0,0,13
26,Felony,African-American,Male,2,-1.0,1,0,0,13
31,Felony,African-American,Male,7,-1.0,54,0,1,13
30,Felony,African-American,Female,14,0.0,5,1,1,7
25,Misdemeanor,Caucasian,Male,2,0.0,1,0,0,4
24,Felony,African-American,Male,6,0.0,1,1,1,13
34,Felony,Hispanic,Male,1,-1.0,0,0,1,5
26,Misdemeanor,African-American,Male,2,-29.0,28,0,0,3
60,Felony,Hispanic,Male,0,-1.0,1,0,0,5
20,Felony,African-American,Female,0,-1.0,0,0,0,7
23,Felony,Caucasian,Male,0,0.0,0,0,0,15
26,Felony,African-American,Male,5,-1.0,6,0,1,13
40,Misdemeanor,Caucasian,Male,4,0.0,1,0,0,4
28,Felony,Other,Male,1,-1.0,1,0,1,10
49,Felony,Hispanic,Male,1,-1.0,5,0,1,5
19,Felony,African-American,Male,1,0.0,-1,1,1,13
53,Felony,Caucasian,Male,1,-12.0,11,0,0,2
24,Felony,African-American,Female,0,-1.0,0,0,0,7
31,Felony,Hispanic,Male,0,-5.0,1,0,0,5
33,Felony,Caucasian,Female,2,-1.0,-1,0,0,0
26,Felony,Caucasian,Male,8,-1.0,41,1,1,15
32,Felony,Caucasian,Male,2,-1.0,0,0,0,15
25,Felony,Caucasian,Male,0,0.0,3,0,1,15
21,Felony,African-American,Male,1,-1.0,0,0,0,13
38,Felony,African-American,Male,3,0.0,1,0,0,19
23,Felony,Caucasian,Male,0,-4.0,1,0,1,15
20,Felony,Caucasian,Male,0,-1.0,8,0,1,15
39,Felony,Caucasian,Female,4,-2.0,1,0,1,0
24,Felony,African-American,Male,1,-1.0,6,0,1,13
23,Felony,Hispanic,Male,0,0.0,0,0,0,5
49,Felony,African-American,Male,3,-1.0,0,0,0,19
31,Felony,African-American,Male,7,-1.0,77,0,1,13
20,Felony,African-American,Male,1,-26.0,16,0,1,13
28,Misdemeanor,Caucasian,Male,0,0.0,13,0,0,4
67,Felony,Caucasian,Male,3,-1.0,1,0,0,2
33,Felony,Hispanic,Male,0,0.0,1,0,0,5
52,Felony,African-American,Male,0,-1.0,0,0,0,19
45,Felony,African-American,Male,17,-1.0,46,0,1,1
27,Felony,African-American,Male,8,-1.0,1,0,1,13
22,Felony,Caucasian,Male,1,-1.0,1,1,0,15
40,Misdemeanor,Caucasian,Male,0,-1.0,0,0,1,4
30,Misdemeanor,Caucasian,Male,1,0.0,0,1,1,4
42,Felony,African-American,Male,1,-1.0,0,0,0,19
24,Felony,African-American,Male,2,0.0,1,0,1,13
46,Felony,Caucasian,Male,4,-5.0,2,0,0,2
38,Felony,African-American,Male,4,0.0,-1,0,0,19
32,Misdemeanor,Hispanic,Female,0,-1.0,7,0,1,16
26,Misdemeanor,Caucasian,Male,0,-1.0,1,0,0,4
54,Misdemeanor,Caucasian,Male,1,-1.0,1,0,1,4
27,Felony,Hispanic,Male,2,-10.0,10,0,0,5
61,Felony,Caucasian,Male,1,0.0,1,0,0,2
51,Misdemeanor,African-American,Male,1,-1.0,0,0,1,3
57,Felony,Caucasian,Male,0,0.0,27,0,0,2
24,Misdemeanor,Caucasian,Male,3,-1.0,1,0,1,4
34,Felony,African-American,Male,1,-1.0,0,0,0,13
27,Felony,Hispanic,Male,1,-1.0,1,0,0,5
28,Misdemeanor,African-American,Female,10,15.0,3,0,1,8
35,Misdemeanor,African-American,Male,10,0.0,0,1,1,3
30,Felony,African-American,Male,6,0.0,1,0,1,13
44,Felony,African-American,Male,0,-1.0,1,0,0,19
61,Felony,Caucasian,Male,10,-1.0,22,0,0,2
26,Felony,African-American,Male,1,-1.0,0,1,1,13
48,Felony,African-American,Male,10,-1.0,4,0,1,19
42,Misdemeanor,African-American,Male,4,0.0,0,0,0,3
38,Felony,Caucasian,Male,10,-1.0,0,1,1,2
53,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,6
26,Misdemeanor,African-American,Male,3,-1.0,1,1,1,3
22,Felony,African-American,Male,1,-1.0,0,0,1,13
50,Felony,Caucasian,Male,0,-1.0,30,0,0,2
44,Misdemeanor,Caucasian,Male,16,-1.0,81,0,0,4
24,Felony,African-American,Male,4,-1.0,1,0,1,13
21,Felony,African-American,Male,0,-1.0,1,0,1,13
50,Felony,Caucasian,Male,0,0.0,2,0,0,2
36,Misdemeanor,Caucasian,Female,0,0.0,1,0,0,6
39,Felony,Caucasian,Male,0,-1.0,54,0,0,15
54,Felony,African-American,Female,7,-1.0,18,0,0,7
29,Misdemeanor,African-American,Male,0,0.0,0,0,0,3
26,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
41,Felony,African-American,Male,3,-1.0,1,0,1,19
23,Felony,African-American,Male,1,-1.0,2,0,1,13
34,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
31,Felony,Caucasian,Male,11,0.0,11,0,1,15
20,Felony,African-American,Male,0,-1.0,1,0,0,13
49,Felony,African-American,Male,10,-1.0,43,0,1,19
26,Felony,African-American,Male,4,0.0,0,1,1,13
28,Felony,African-American,Male,1,-1.0,0,0,1,13
26,Felony,African-American,Male,0,-1.0,0,0,0,13
55,Felony,African-American,Male,1,-1.0,0,0,0,19
22,Misdemeanor,African-American,Male,0,-1.0,2,1,0,3
26,Misdemeanor,African-American,Female,0,-1.0,1,0,0,8
56,Misdemeanor,Other,Male,0,0.0,1,0,0,12
46,Felony,Other,Male,2,-1.0,1,0,0,10
58,Felony,African-American,Male,16,-1.0,68,0,1,1
28,Felony,African-American,Male,4,-1.0,29,0,0,13
33,Felony,African-American,Male,8,-1.0,1,0,1,13
31,Misdemeanor,African-American,Female,0,-1.0,0,0,0,8
26,Misdemeanor,African-American,Male,1,0.0,0,0,0,3
34,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
33,Felony,Other,Male,0,-1.0,1,0,0,10
32,Felony,African-American,Female,0,-1.0,0,0,0,7
37,Felony,African-American,Male,9,0.0,1,0,1,1
50,Felony,African-American,Male,1,-22.0,0,0,0,19
35,Felony,Caucasian,Male,1,-1.0,2,0,0,15
47,Misdemeanor,Caucasian,Female,0,-6.0,4,0,1,6
52,Felony,African-American,Female,8,-1.0,43,1,0,7
26,Felony,African-American,Male,5,-1.0,6,0,1,13
45,Felony,African-American,Male,13,-1.0,0,0,1,1
19,Misdemeanor,Other,Male,0,-1.0,1,1,1,12
41,Felony,African-American,Male,8,-1.0,1,0,1,19
24,Misdemeanor,African-American,Male,0,0.0,1,0,0,3
21,Felony,African-American,Male,1,-1.0,1,1,1,13
54,Misdemeanor,Caucasian,Male,0,-1.0,0,0,0,4
49,Felony,Caucasian,Male,0,-1.0,73,0,0,2
42,Felony,Caucasian,Male,1,0.0,292,0,0,2
21,Felony,African-American,Male,1,0.0,1,0,1,13
46,Felony,Caucasian,Male,5,0.0,-1,1,1,2
74,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
38,Felony,Hispanic,Female,0,0.0,0,0,0,14
39,Felony,African-American,Female,1,-1.0,0,0,0,7
38,Felony,African-American,Female,0,-1.0,4,0,0,7
19,Felony,African-American,Male,1,-1.0,1,0,1,13
28,Felony,Caucasian,Male,0,-1.0,1,0,1,15
25,Felony,African-American,Male,1,-1.0,28,0,1,13
53,Misdemeanor,Caucasian,Male,1,-1.0,0,0,0,4
23,Felony,African-American,Male,2,-1.0,76,1,0,13
55,Felony,Caucasian,Male,33,-1.0,242,1,1,2
64,Felony,Caucasian,Female,1,-1.0,1,0,0,0
23,Misdemeanor,African-American,Male,1,-1.0,27,0,1,3
23,Felony,African-American,Male,4,-1.0,0,1,1,13
41,Felony,Hispanic,Female,0,0.0,0,0,0,14
53,Misdemeanor,Other,Male,0,0.0,0,0,0,12
34,Felony,African-American,Male,0,-1.0,2,0,0,13
24,Felony,Hispanic,Male,0,-1.0,1,0,1,5
26,Misdemeanor,African-American,Male,1,-1.0,32,0,0,3
44,Felony,Caucasian,Male,4,-1.0,1,0,0,2
27,Felony,Caucasian,Female,0,0.0,5,0,0,0
28,Felony,Caucasian,Male,14,-1.0,0,1,0,15
55,Misdemeanor,Caucasian,Male,1,-1.0,1,0,0,4
36,Felony,African-American,Male,15,-1.0,1,0,0,1
23,Felony,African-American,Male,1,-1.0,1,0,0,13
56,Misdemeanor,African-American,Male,1,0.0,0,0,0,3
27,Felony,Caucasian,Male,2,-1.0,0,0,1,15
37,Misdemeanor,Caucasian,Male,1,-1.0,1,0,0,4
32,Felony,African-American,Male,1,-1.0,1,1,1,13
41,Misdemeanor,African-American,Male,18,-1.0,33,1,1,3
22,Felony,African-American,Male,1,-1.0,1,0,1,13
37,Felony,Caucasian,Male,1,-1.0,0,0,1,15
45,Misdemeanor,African-American,Male,3,0.0,1,0,0,3
31,Felony,African-American,Female,14,-1.0,1,1,0,7
42,Felony,African-American,Male,7,-1.0,1,0,1,19
26,Felony,African-American,Male,20,-1.0,29,1,1,1
33,Felony,Caucasian,Male,0,0.0,0,1,1,15
22,Misdemeanor,Caucasian,Male,0,0.0,0,0,1,4
36,Misdemeanor,African-American,Female,1,0.0,-1,0,0,8
54,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
25,Felony,African-American,Male,5,-1.0,155,1,1,13
24,Felony,Caucasian,Male,3,-1.0,39,0,1,15
23,Misdemeanor,Hispanic,Male,0,-1.0,1,0,0,9
61,Misdemeanor,Caucasian,Male,0,0.0,0,0,0,4
42,Misdemeanor,Caucasian,Female,0,-1.0,0,0,0,6
28,Misdemeanor,Caucasian,Male,1,0.0,-1,0,1,4
27,Misdemeanor,African-American,Male,1,-1.0,2,0,0,3
24,Misdemeanor,Caucasian,Male,2,-18.0,15,0,0,4
32,Felony,African-American,Male,16,-1.0,0,1,1,1
38,Felony,Caucasian,Male,0,-7.0,7,0,0,15
21,Misdemeanor,Caucasian,Male,1,-1.0,0,0,1,4
27,Felony,African-American,Male,1,-1.0,168,0,1,13
39,Felony,Caucasian,Male,0,-1.0,-1,0,0,15
29,Felony,Caucasian,Male,0,-1.0,1,0,0,15
29,Felony,Caucasian,Male,1,-2.0,0,0,0,15
36,Felony,Caucasian,Male,1,23.0,2,0,1,15
46,Felony,African-American,Male,0,0.0,0,0,1,19
44,Felony,African-American,Male,7,-1.0,24,0,1,19
27,Misdemeanor,African-American,Male,0,-1.0,1,0,0,3
27,Felony,African-American,Male,8,-1.0,49,0,1,13
61,Misdemeanor,Caucasian,Male,0,0.0,2,0,0,4
47,Misdemeanor,African-American,Male,0,-1.0,0,0,1,3
27,Misdemeanor,African-American,Male,1,-1.0,0,0,0,3
28,Felony,Caucasian,Male,0,-1.0,1,0,1,15
31,Misdemeanor,Caucasian,Female,1,-1.0,10,0,1,6
26,Misdemeanor,Caucasian,Male,9,0.0,1,0,1,4
53,Felony,African-American,Male,2,-1.0,7,0,1,19
26,Felony,African-American,Male,1,-1.0,22,0,1,13
25,Felony,African-American,Male,2,-23.0,18,0,0,13
23,Misdemeanor,Other,Male,5,-1.0,32,1,1,12
21,Misdemeanor,African-American,Female,4,-1.0,0,1,1,8
23,Misdemeanor,African-American,Male,1,0.0,2,0,0,3
30,Misdemeanor,Other,Male,3,-1.0,0,0,0,12
45,Felony,African-American,Female,2,-1.0,11,0,0,7
27,Misdemeanor,African-American,Male,2,-1.0,9,0,1,3
