age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,class,out
22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,40,United-States,0,0.005640534
60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,42,United-States,1,0.28551832
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1,0.87753856
45,Private,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,55,United-States,0,0.3790009
47,Private,HS-grad,9,Divorced,Other-service,Own-child,White,Female,32,United-States,0,0.0049433094
29,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,1,0.85298944
34,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,38,United-States,0,0.23626706
34,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,1,0.09884116
39,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,0.62980026
29,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,24,United-States,0,0.011890661
42,Self-emp-inc,Some-college,10,Never-married,Sales,Not-in-family,White,Male,60,United-States,0,0.24184687
48,Private,11th,7,Separated,Other-service,Not-in-family,Black,Female,35,United-States,0,0.0070423195
53,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,1,0.8866557
51,Private,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,45,United-States,0,0.04058637
44,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,90,United-States,0,0.4855925
46,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1,0.8111136
51,Private,Doctorate,16,Divorced,Craft-repair,Not-in-family,White,Female,60,United-States,1,0.71814936
32,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,40,United-States,0,0.019456806
22,?,HS-grad,9,Never-married,?,Own-child,Black,Male,30,United-States,0,5.113969E-05
24,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,45,United-States,0,0.010411821
33,Private,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Black,Female,26,United-States,0,0.007491334
47,Self-emp-not-inc,HS-grad,9,Married-AF-spouse,Craft-repair,Husband,White,Male,90,United-States,0,0.70277077
64,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,50,United-States,0,0.4579157
62,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1,0.8830942
52,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.6248572
39,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,40,Poland,0,0.015894916
42,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,United-States,0,0.5559738
38,Federal-gov,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,42,United-States,1,0.7281961
55,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,0,0.12626858
29,?,HS-grad,9,Married-civ-spouse,?,Not-in-family,White,Female,27,United-States,0,0.071366824
42,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,24,United-States,0,0.06545431
30,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,Thailand,1,0.80435044
32,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.03630588
36,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,30,United-States,0,0.06783585
50,Federal-gov,11th,7,Never-married,Sales,Not-in-family,Black,Female,40,United-States,0,0.12193427
27,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,40,Philippines,0,0.0031506366
47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,0,0.75905335
33,Private,9th,5,Divorced,Machine-op-inspct,Not-in-family,White,Male,35,United-States,0,0.0057124468
48,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0,0.22644691
23,Private,7th-8th,4,Never-married,Other-service,Own-child,White,Male,35,United-States,0,0.00025310062
31,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.7249838
26,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,0,0.15568604
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,63,South,0,0.43193567
50,Private,Bachelors,13,Divorced,Sales,Unmarried,Black,Male,40,United-States,0,0.4205149
49,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Germany,1,0.79172575
57,?,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,84,United-States,1,0.39696804
19,Private,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,24,United-States,0,0.0008272495
18,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,15,United-States,0,0.00020213639
44,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,99,United-States,0,0.41637495
54,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0,0.59626627
35,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1,0.21500179
27,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,20,China,0,0.005257894
50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,0,0.39178547
43,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.33677062
28,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,40,United-States,0,0.035839044
47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,0.59309006
21,Private,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,50,Mexico,0,1.0042575E-06
30,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,0,0.33085454
19,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,45,United-States,0,0.0058462596
40,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0,0.13402921
55,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1,0.78488314
67,?,HS-grad,9,Divorced,?,Own-child,White,Male,20,United-States,0,0.008241728
31,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Unmarried,White,Male,43,United-States,0,0.03143103
30,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,0,0.20069428
54,?,Preschool,1,Married-civ-spouse,?,Wife,White,Female,40,Mexico,0,0.00012502918
51,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,43,United-States,0,0.26388112
34,Private,HS-grad,9,Divorced,Transport-moving,Own-child,White,Female,40,United-States,0,0.0054979026
59,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1,0.9196784
50,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,38,United-States,0,0.046534285
29,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,40,United-States,0,0.011799835
17,State-gov,10th,6,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,0,9.184487E-05
24,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,30,United-States,0,0.00070804707
52,?,Preschool,1,Married-spouse-absent,?,Other-relative,White,Male,40,Mexico,0,2.344681E-06
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,18,United-States,1,0.7691199
18,?,12th,8,Never-married,?,Own-child,White,Female,25,United-States,0,4.638965E-05
32,Private,Some-college,10,Divorced,Handlers-cleaners,Unmarried,Black,Male,40,Nicaragua,0,0.0018409857
25,?,Some-college,10,Divorced,?,Unmarried,White,Female,50,United-States,0,0.009155207
34,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,45,United-States,0,0.013158859
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.46638647
37,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0,0.0039548646
39,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,65,United-States,1,0.90609056
32,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.927703
23,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,28,United-States,0,0.0021358014
45,Federal-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,42,United-States,0,0.2004013
30,Private,11th,7,Divorced,Handlers-cleaners,Own-child,White,Male,40,United-States,0,0.004527776
20,Private,12th,8,Divorced,Other-service,Not-in-family,White,Female,10,United-States,0,0.00030867395
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4,Peru,0,0.004423541
21,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,30,United-States,0,0.0010360635
48,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,30,China,0,0.0036254353
31,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1,0.4162463
34,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40,United-States,0,0.009407939
25,Private,HS-grad,9,Separated,Other-service,Unmarried,Black,Male,40,United-States,0,0.0042263204
41,Self-emp-not-inc,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,35,United-States,0,0.093256116
35,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1,0.90211445
42,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,0,0.13977674
34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,75,Mexico,1,0.5696606
44,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,60,United-States,0,0.24683458
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.7150879
25,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,40,United-States,0,0.006739254
23,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,0,0.032496788
36,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Other,Male,40,India,1,0.7195641
53,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Unmarried,White,Male,60,United-States,1,0.60387367
27,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,52,United-States,0,0.41703892
27,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,65,United-States,0,0.09185772
57,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,0,0.15698802
17,Private,11th,7,Never-married,Sales,Own-child,White,Female,20,United-States,0,0.000429224
59,Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,0,0.008149748
34,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,40,United-States,0,0.0028885123
30,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,0,0.218848
31,State-gov,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Black,Female,45,United-States,0,0.0033429114
18,?,11th,7,Never-married,?,Own-child,White,Male,40,United-States,0,0.0005238368
23,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,30,United-States,0,0.010185438
19,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,40,United-States,0,0.0008040698
20,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,0,0.0029354221
52,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,40,United-States,0,0.14005445
39,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1,0.53473645
27,Private,HS-grad,9,Separated,Other-service,Unmarried,White,Female,50,United-States,0,0.0057465048
19,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,35,United-States,0,0.0034957277
38,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,15,United-States,0,0.5513404
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,16,United-States,0,9.546488E-05
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,1,0.75966513
41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,?,0,0.08861936
23,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,40,United-States,0,0.039756212
24,?,Assoc-acdm,12,Never-married,?,Not-in-family,White,Male,12,United-States,0,0.0037155116
24,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0.021150371
22,Private,10th,6,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,84,United-States,0,0.015761146
45,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1,0.91016394
45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1,0.74796164
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,Japan,1,0.769455
42,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0,0.8244867
35,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0,0.289206
32,Private,HS-grad,9,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,40,United-States,0,0.0070448336
51,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,32,United-States,0,0.6478934
59,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.6860111
31,Local-gov,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,40,United-States,0,0.0017207576
27,Local-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,50,United-States,0,0.1548765
29,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,80,?,1,0.76193124
57,Private,Assoc-acdm,12,Widowed,Adm-clerical,Not-in-family,White,Female,35,United-States,0,0.06833186
40,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0,0.027377695
31,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0,0.017289154
23,Private,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0,0.00042777433
42,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,35,Scotland,0,0.0010608854
60,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0,0.398408
53,Local-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,50,United-States,1,0.6312842
20,?,Some-college,10,Never-married,?,Own-child,White,Female,40,United-States,0,0.00062048296
27,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0,0.0007039158
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,0,0.19239217
29,State-gov,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0,0.01887987
22,Private,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,0,0.0048696585
42,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,38,United-States,1,0.20659524
63,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1,0.9370216
28,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0,0.20195606
79,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,20,United-States,0,0.22428642
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.331585
29,Private,12th,8,Never-married,Other-service,Not-in-family,Other,Male,40,United-States,0,0.0020976658
60,Private,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,40,United-States,0,0.0063331155
58,Private,12th,8,Married-civ-spouse,Other-service,Wife,White,Female,24,United-States,0,0.0338779
20,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,18,United-States,0,0.00030670592
44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,1,0.52548844
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,48,United-States,0,0.39762425
59,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,24,United-States,1,0.10816664
37,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,65,United-States,0,0.88311607
21,Private,HS-grad,9,Separated,Machine-op-inspct,Other-relative,White,Male,40,United-States,0,0.0030339241
68,Private,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,0,0.14190033
43,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,0.38013428
23,?,Some-college,10,Never-married,?,Own-child,Black,Female,40,United-States,0,0.00017012494
23,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,33,United-States,0,0.0027907938
