age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,class,out,cluster
34,Private,Assoc-acdm,12,Separated,Other-service,Unmarried,White,Female,40,United-States,0,0.006872159,-1
49,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,80,United-States,1,0.7990283,34
38,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,40,United-States,0,0.006533685,156
35,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,80,United-States,1,0.92048234,-1
36,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,0.20755199,-1
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0,0.7735564,3
36,Private,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Female,60,United-States,0,0.062156547,-1
22,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,20,United-States,0,0.006723219,220
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.3167373,170
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1,0.40735003,7
48,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,46,United-States,1,0.90865123,-1
17,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Male,15,United-States,0,0.000790233,-1
19,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,20,United-States,0,0.015104395,-1
27,Private,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,40,United-States,0,0.061784238,-1
22,Private,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,50,Taiwan,0,0.007866235,-1
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.42040575,7
43,State-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,1,0.80166316,-1
43,Private,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,40,United-States,0,0.093307056,-1
19,Local-gov,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,35,United-States,0,0.019872284,-1
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,0,0.28525192,68
41,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1,0.6243952,141
31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,0.26532513,118
30,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,0.18323885,153
32,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0,0.13135129,221
29,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,35,United-States,0,0.14150496,188
42,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,52,United-States,1,0.67227834,113
38,Private,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,28,United-States,0,0.021289578,388
41,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.6690922,-1
44,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,50,United-States,1,0.36684132,222
31,Private,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,60,China,0,0.09836137,-1
34,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0,0.07298275,54
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0,0.004785122,148
22,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,20,India,0,0.080276795,-1
62,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,0.13525552,223
19,?,HS-grad,9,Never-married,?,Own-child,White,Female,40,United-States,0,0.000386354,224
29,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,25,United-States,1,0.3232703,-1
43,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,0,0.046436086,225
68,?,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,8,United-States,0,0.011879719,226
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,60,United-States,1,0.6092633,-1
39,Self-emp-inc,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Mexico,0,0.15509157,-1
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,50,United-States,0,0.8849692,227
34,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,25,United-States,1,0.74872416,-1
34,Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,33,United-States,0,0.002878116,155
31,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,47,United-States,0,0.21612883,119
29,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,25,United-States,0,0.000375614,83
41,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.5973121,190
41,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,0,0.42303038,153
35,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,45,Mexico,1,0.75975865,-1
33,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,45,United-States,1,0.6711544,228
37,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,38,United-States,0,0.038527526,-1
69,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,0,0.27349424,172
34,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Female,40,United-States,0,0.002474501,-1
60,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,70,?,1,0.6563596,-1
36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.33207613,80
41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,0,0.34970793,18
58,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,1,0.69665056,165
53,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,Japan,0,0.73863757,-1
29,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0,0.34073046,14
45,Federal-gov,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,0,0.06627678,-1
34,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,38,United-States,0,0.1939441,-1
36,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0,0.68107164,10
48,Private,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,35,United-States,0,0.005195563,-1
20,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0,0.00340669,229
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,1,0.27687123,18
63,Federal-gov,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,Black,Male,40,United-States,0,0.030306619,-1
41,Self-emp-not-inc,Some-college,10,Divorced,Other-service,Unmarried,White,Male,45,United-States,0,0.054643597,-1
28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,0,0.60850084,61
30,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,40,United-States,0,0.004466158,-1
34,?,HS-grad,9,Divorced,?,Not-in-family,White,Female,40,United-States,0,0.013663594,-1
31,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,40,Mexico,0,0.003450712,-1
37,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,38,United-States,0,0.015676307,229
42,?,Some-college,10,Divorced,?,Unmarried,White,Male,40,United-States,0,0.044495825,-1
31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Jamaica,1,0.4628737,-1
46,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1,0.7687651,230
35,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,60,United-States,1,0.6536365,-1
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,53,United-States,0,0.26558998,7
41,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,35,Mexico,0,0.08119805,-1
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,20,United-States,0,0.00024306,43
20,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,45,United-States,0,0.016920226,106
59,Federal-gov,HS-grad,9,Widowed,Sales,Unmarried,White,Female,40,Germany,0,0.26074663,-1
40,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,37,United-States,0,0.11913512,231
56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0,0.4369543,103
33,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,44,United-States,1,0.76546985,31
30,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,60,United-States,0,0.06328214,-1
46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,0,0.42057258,13
61,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,1,0.6667875,115
50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.6741335,115
25,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,30,United-States,0,0.000866324,60
40,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,39,United-States,0,0.008858209,180
24,?,Some-college,10,Never-married,?,Not-in-family,White,Male,40,?,0,0.034032907,-1
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,54,United-States,0,0.5663528,7
43,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0,0.25432384,57
34,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,54,Mexico,0,0.038054496,-1
46,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1,0.63620037,77
28,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,1,0.82757396,-1
26,Private,Bachelors,13,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Male,40,?,0,0.004603325,-1
20,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,28,United-States,0,0.000196712,83
44,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.4604651,96
51,Private,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Male,40,United-States,0,0.16975908,-1
33,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1,0.78583044,17
54,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1,0.7149808,232
50,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,1,0.8141796,-1
33,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,0,0.009459606,-1
65,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,20,United-States,1,0.33765778,85
22,?,Some-college,10,Never-married,?,Own-child,White,Female,8,United-States,0,0.000159608,205
88,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,0.8624231,-1
40,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,0,0.05990651,90
51,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,43,United-States,0,0.030963428,69
50,Private,11th,7,Divorced,Other-service,Not-in-family,Black,Female,40,United-States,0,0.026725408,-1
25,Private,Masters,14,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,99,United-States,1,0.7149662,-1
20,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,30,United-States,0,0.006534502,-1
47,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0,0.13708448,98
58,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,40,United-States,1,0.47042033,145
22,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,30,United-States,0,0.002432537,229
50,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,United-States,1,0.6418282,-1
47,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,0,0.010113055,233
24,Local-gov,11th,7,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,45,United-States,0,0.06438577,-1
50,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,40,United-States,1,0.20560975,46
40,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,1,0.3935257,104
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,0.68258345,61
32,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,0.20923488,16
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.39503014,7
51,?,Masters,14,Married-civ-spouse,?,Husband,White,Male,40,United-States,0,0.5447248,234
59,Federal-gov,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Female,40,United-States,0,0.04320179,-1
65,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,30,United-States,0,0.34003136,7
24,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,65,United-States,0,0.022578191,-1
27,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,35,United-States,0,0.0196193,-1
51,Private,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,40,United-States,0,0.040753268,-1
48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.51589465,80
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,0,0.42316407,18
28,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0,0.5750999,10
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,25,United-States,0,0.000321593,43
49,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States,0,0.15566069,-1
51,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,0,0.54720664,-1
59,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,0,0.8650628,31
18,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,40,Dominican-Republic,0,4.69E-05,-1
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,?,0,0.34507343,-1
45,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,80,United-States,1,0.84843314,-1
30,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1,0.46835127,235
37,Private,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,35,United-States,0,0.13914011,-1
44,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,40,United-States,1,0.16372544,231
33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,0,0.43184334,236
61,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1,0.84065425,237
61,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0,0.53797334,30
38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,42,United-States,1,0.7107383,17
22,?,Some-college,10,Never-married,?,Own-child,White,Male,30,United-States,0,0.000583691,22
36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,0,0.31109315,13
44,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1,0.7131131,42
37,Private,Some-college,10,Separated,Adm-clerical,Own-child,White,Male,62,United-States,0,0.20542222,-1
31,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,20,United-States,0,0.008151266,-1
54,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1,0.8793307,5
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,16,United-States,0,0.000278953,156
63,?,Bachelors,13,Widowed,?,Not-in-family,White,Female,40,United-States,1,0.26272354,-1
48,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,40,United-States,1,0.26384655,-1
33,?,HS-grad,9,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,41,China,0,0.006094211,-1
31,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States,0,0.34903356,238
38,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.8439471,40
45,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.25817093,48
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.41650566,7
53,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.5487406,80
55,Private,HS-grad,9,Widowed,Adm-clerical,Own-child,White,Female,40,United-States,0,0.027816195,-1
38,Private,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,72,?,1,0.5599485,-1
29,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0.008532197,53
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1,0.7795234,61
42,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,0,0.122995965,239
50,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,40,England,0,0.022869656,-1
75,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,0,0.8678961,245
